ntips	nstates	ncores	rep	mean_time	median_time	method
128	32	3	57	9.930323	9.849676	tensorphylo
128	32	4	57	11.0241456	10.9359095	tensorphylo
128	64	1	57	81.1702256	80.8563665	tensorphylo
128	64	2	57	41.7812099	41.616968	tensorphylo
128	64	3	57	33.9789017	33.792733	tensorphylo
128	64	4	57	26.581735	26.4612155	tensorphylo
128	128	1	57	211.4590375	211.0940145	tensorphylo
128	128	2	57	130.5280223	130.5622245	tensorphylo
128	128	3	57	92.4174522	92.2459205	tensorphylo
128	128	4	57	75.4785113	75.147383	tensorphylo
256	2	1	57	6.3737165	6.1552275	tensorphylo
256	2	2	57	5.2589183	4.88884	tensorphylo
256	2	3	57	4.6879072	4.4498325	tensorphylo
256	2	4	57	4.8020266	4.513854	tensorphylo
256	4	1	57	8.6720453	8.507623	tensorphylo
256	4	2	57	6.4059343	6.0905295	tensorphylo
256	4	3	57	5.212207	4.9773795	tensorphylo
256	4	4	57	4.7637572	4.4230595	tensorphylo
256	8	1	57	14.1971848	13.949389	tensorphylo
256	8	2	57	8.0684269	7.715052	tensorphylo
256	8	3	57	6.4019081	6.175174	tensorphylo
256	8	4	57	5.5502151	5.282276	tensorphylo
256	16	1	57	25.2898373	24.7797235	tensorphylo
256	16	2	57	12.6845144	12.453873	tensorphylo
256	16	3	57	9.0046701	8.784004	tensorphylo
256	16	4	57	9.2915389	8.978754	tensorphylo
256	32	1	57	49.4978199	48.7071185	tensorphylo
256	32	2	57	27.0812585	26.7730205	tensorphylo
256	32	3	57	22.0248269	21.8345705	tensorphylo
256	32	4	57	16.8220581	16.583639	tensorphylo
256	64	1	57	167.1185379	166.1469855	tensorphylo
256	64	2	57	79.8749987	79.645042	tensorphylo
256	64	3	57	61.4043593	60.1737115	tensorphylo
256	64	4	57	44.1334332	43.6640365	tensorphylo
256	128	1	57	430.5666127	426.0783345	tensorphylo
256	128	2	57	231.7207332	231.240697	tensorphylo
256	128	3	57	157.5452552	157.2774965	tensorphylo
256	128	4	57	135.2818534	134.8968265	tensorphylo
512	2	1	57	13.9830992	13.1553215	tensorphylo
512	2	2	57	10.3938936	9.4472405	tensorphylo
512	2	3	57	27.7828095	27.0103285	tensorphylo
512	2	4	57	24.5885323	22.494117	tensorphylo
512	4	1	57	17.7883912	16.904423	tensorphylo
512	4	2	57	11.5800441	10.628348	tensorphylo
512	4	3	57	9.8341411	9.040705	tensorphylo
512	4	4	57	9.5825364	8.4373285	tensorphylo
512	8	1	57	28.6343385	27.6815805	tensorphylo
512	8	2	57	32.3082255	31.5987	tensorphylo
512	8	3	57	26.1907672	25.4483925	tensorphylo
512	8	4	57	24.3672307	22.6232055	tensorphylo
512	16	1	57	46.7757725	45.683225	tensorphylo
512	16	2	57	28.0535448	27.168527	tensorphylo
512	16	3	57	20.7523386	19.957119	tensorphylo
512	16	4	57	15.8316293	14.9478415	tensorphylo
512	32	1	57	96.1454756	95.3575745	tensorphylo
512	32	2	57	51.5233798	50.537543	tensorphylo
512	32	3	57	39.2956054	38.5445715	tensorphylo
512	32	4	57	30.6433713	28.828781	tensorphylo
512	64	1	57	285.3331696	282.981877	tensorphylo
512	64	2	57	147.1610212	144.0199005	tensorphylo
512	64	3	57	107.0166215	106.13137	tensorphylo
512	64	4	57	91.6497887	90.5736945	tensorphylo
512	128	1	57	884.7273232	883.858115	tensorphylo
512	128	2	57	459.4005884	459.261746	tensorphylo
512	128	3	57	323.8373151	321.80777	tensorphylo
512	128	4	57	239.7533179	239.0747515	tensorphylo
1024	2	1	57	28.0651642	24.894093	tensorphylo
1024	2	2	57	21.7134237	18.658526	tensorphylo
1024	2	3	57	19.7894454	16.6490955	tensorphylo
1024	2	4	57	20.1846116	17.1764375	tensorphylo
1024	4	1	57	34.2876932	30.887268	tensorphylo
1024	4	2	57	24.8912271	21.7535955	tensorphylo
1024	4	3	57	21.9427572	18.666111	tensorphylo
1024	4	4	57	19.8240822	16.571995	tensorphylo
1024	8	1	57	53.7480685	49.8959955	tensorphylo
1024	8	2	57	36.5903475	33.529062	tensorphylo
1024	8	3	57	58.3206304	52.8219195	tensorphylo
1024	8	4	57	50.5713516	47.1188605	tensorphylo
1024	16	1	57	93.8483071	90.4943595	tensorphylo
1024	16	2	57	56.510136	53.5576645	tensorphylo
1024	16	3	57	42.1832518	39.450487	tensorphylo
1024	16	4	57	36.6633111	31.341507	tensorphylo
1024	32	1	57	189.8329643	186.5416975	tensorphylo
1024	32	2	57	102.5828938	99.417825	tensorphylo
1024	32	3	57	77.9394215	74.879161	tensorphylo
1024	32	4	57	61.7239256	55.3048795	tensorphylo
1024	64	1	57	553.9768177	549.9406875	tensorphylo
1024	64	2	57	325.3053283	319.715048	tensorphylo
1024	64	3	57	214.8958215	211.802105	tensorphylo
1024	64	4	57	185.1228064	185.7199755	tensorphylo
1024	128	1	57	1758.1849928	1754.4680025	tensorphylo
1024	128	2	57	923.3724554	919.671738	tensorphylo
1024	128	3	57	636.6114813	632.743529	tensorphylo
1024	128	4	57	503.3925429	499.5555415	tensorphylo
32	2	1	58	0.8582161	0.825658	tensorphylo
32	2	2	58	1.8286574	1.8110315	tensorphylo
32	2	3	58	1.7906627	1.777391	tensorphylo
32	2	4	58	2.3450647	2.594275	tensorphylo
32	4	1	58	1.3375184	1.3186215	tensorphylo
32	4	2	58	1.7547959	1.7280885	tensorphylo
32	4	3	58	1.5161677	1.5082055	tensorphylo
32	4	4	58	1.7298638	1.7250135	tensorphylo
32	8	1	58	1.4186738	1.3986945	tensorphylo
32	8	2	58	1.8852579	1.851437	tensorphylo
32	8	3	58	1.8660166	1.848936	tensorphylo
32	8	4	58	1.595105	1.5055405	tensorphylo
32	16	1	58	3.6043674	3.5984675	tensorphylo
32	16	2	58	2.5412538	2.5115165	tensorphylo
32	16	3	58	2.2679437	2.2551435	tensorphylo
32	16	4	58	1.9382504	1.898218	tensorphylo
32	32	1	58	5.7042152	5.6924605	tensorphylo
32	32	2	58	4.7394565	4.718813	tensorphylo
32	32	3	58	4.563915	4.5447475	tensorphylo
32	32	4	58	3.074344	3.042446	tensorphylo
32	64	1	58	23.3995241	22.926175	tensorphylo
32	64	2	58	10.1800417	9.99416	tensorphylo
32	64	3	58	9.5832621	9.553943	tensorphylo
32	64	4	58	5.9945075	5.9604365	tensorphylo
32	128	1	58	70.0256302	69.673965	tensorphylo
32	128	2	58	30.0942378	29.8242405	tensorphylo
32	128	3	58	24.7266244	24.7080555	tensorphylo
32	128	4	58	23.9586206	23.86774	tensorphylo
64	2	1	58	1.6516809	1.6119765	tensorphylo
64	2	2	58	4.1603971	4.116318	tensorphylo
64	2	3	58	3.6651622	3.662776	tensorphylo
64	2	4	58	3.5049219	3.26032	tensorphylo
64	4	1	58	2.5157559	2.4781015	tensorphylo
64	4	2	58	3.7025542	3.664826	tensorphylo
64	4	3	58	3.5128595	3.4740735	tensorphylo
64	4	4	58	3.0783005	2.8385325	tensorphylo
64	8	1	58	4.0950923	4.057729	tensorphylo
64	8	2	58	4.3313671	4.3065785	tensorphylo
64	8	3	58	2.9712864	2.9481255	tensorphylo
64	8	4	58	2.9193886	2.9026565	tensorphylo
64	16	1	58	6.0249869	5.9710145	tensorphylo
64	16	2	58	4.6128567	4.5764405	tensorphylo
64	16	3	58	4.6961236	4.3602885	tensorphylo
64	16	4	58	5.4579282	4.4963265	tensorphylo
64	32	1	58	13.3380831	13.3915225	tensorphylo
64	32	2	58	6.5981054	6.476647	tensorphylo
64	32	3	58	4.6209173	4.5832055	tensorphylo
64	32	4	58	5.0967182	5.025575	tensorphylo
64	64	1	58	43.5471045	43.390177	tensorphylo
64	64	2	58	25.2613259	25.000652	tensorphylo
64	64	3	58	16.7747933	16.451537	tensorphylo
64	64	4	58	12.6530346	12.547148	tensorphylo
64	128	1	58	118.2619211	118.091521	tensorphylo
64	128	2	58	57.0405284	56.89119	tensorphylo
64	128	3	58	36.7928465	36.7583245	tensorphylo
64	128	4	58	37.3407582	37.36945	tensorphylo
128	2	1	58	3.3702328	3.3007665	tensorphylo
128	2	2	58	6.1079586	6.028763	tensorphylo
128	2	3	58	7.2605342	7.1822365	tensorphylo
128	2	4	58	5.7950343	5.7310005	tensorphylo
128	4	1	58	3.9108752	3.8294	tensorphylo
128	4	2	58	6.6909171	6.617933	tensorphylo
128	4	3	58	6.460493	6.3845405	tensorphylo
128	4	4	58	6.2734674	5.742788	tensorphylo
128	8	1	58	6.5870149	6.4766265	tensorphylo
128	8	2	58	9.1918228	9.1205115	tensorphylo
128	8	3	58	7.5045006	7.4091715	tensorphylo
128	8	4	58	6.8312806	6.766968	tensorphylo
128	16	1	58	10.9429697	10.8853565	tensorphylo
128	16	2	58	10.162711	10.0890545	tensorphylo
128	16	3	58	8.2999826	8.2025625	tensorphylo
128	16	4	58	8.451494	8.0664835	tensorphylo
128	32	1	58	24.0901035	23.855358	tensorphylo
128	32	2	58	13.3561067	13.115449	tensorphylo
128	32	3	58	9.0047931	8.86994	tensorphylo
128	32	4	58	8.5097919	8.341983	tensorphylo
128	64	1	58	81.7903998	83.096217	tensorphylo
128	64	2	58	39.0673584	39.7271345	tensorphylo
128	64	3	58	30.7655185	31.220967	tensorphylo
128	64	4	58	25.0098278	24.8600835	tensorphylo
128	128	1	58	255.0094343	254.976458	tensorphylo
128	128	2	58	113.1992739	113.5951945	tensorphylo
128	128	3	58	74.8799031	74.7017335	tensorphylo
128	128	4	58	69.1439088	69.070363	tensorphylo
256	2	1	58	6.5105335	6.260946	tensorphylo
256	2	2	58	12.8682354	12.6237155	tensorphylo
256	2	3	58	13.5529887	12.661497	tensorphylo
256	2	4	58	12.5219781	11.3575945	tensorphylo
256	4	1	58	8.0398909	7.861996	tensorphylo
256	4	2	58	12.5720022	12.3911635	tensorphylo
256	4	3	58	12.1636504	11.9432795	tensorphylo
256	4	4	58	11.4849569	11.2441475	tensorphylo
256	8	1	58	13.1098033	12.961371	tensorphylo
256	8	2	58	17.491871	17.0575785	tensorphylo
256	8	3	58	12.5157584	12.219722	tensorphylo
256	8	4	58	12.2893687	11.338181	tensorphylo
256	16	1	58	24.5570976	24.326202	tensorphylo
256	16	2	58	13.8217437	13.495478	tensorphylo
256	16	3	58	9.7168524	9.4960305	tensorphylo
256	16	4	58	13.9253384	13.427213	tensorphylo
256	32	1	58	49.7883992	49.155515	tensorphylo
256	32	2	58	27.2905881	26.8062305	tensorphylo
256	32	3	58	19.3924055	19.1562455	tensorphylo
256	32	4	58	15.2462354	14.96049	tensorphylo
256	64	1	58	140.3810685	139.362034	tensorphylo
256	64	2	58	81.1232888	80.749869	tensorphylo
256	64	3	58	57.890893	57.568059	tensorphylo
256	64	4	58	46.7091393	46.306712	tensorphylo
256	128	1	58	420.1800048	418.697412	tensorphylo
256	128	2	58	250.0388157	249.5949005	tensorphylo
256	128	3	58	190.1843138	189.8806965	tensorphylo
256	128	4	58	135.5590913	135.2969045	tensorphylo
512	2	1	58	12.584745	11.77766	tensorphylo
512	2	2	58	28.05835	26.2464165	tensorphylo
512	2	3	58	27.4825132	26.731057	tensorphylo
512	2	4	58	24.5105052	23.8267605	tensorphylo
512	4	1	58	17.9636416	16.7695535	tensorphylo
512	4	2	58	12.444689	11.653512	tensorphylo
512	4	3	58	10.2624312	9.471287	tensorphylo
512	4	4	58	9.8242191	8.781052	tensorphylo
512	8	1	58	26.1355033	25.121889	tensorphylo
512	8	2	58	17.6037026	16.8358915	tensorphylo
512	8	3	58	13.6224386	12.79159	tensorphylo
512	8	4	58	11.5363053	10.3728975	tensorphylo
512	16	1	58	45.2966155	44.024652	tensorphylo
512	16	2	58	27.6635036	26.834869	tensorphylo
512	16	3	58	19.8564394	19.0687925	tensorphylo
512	16	4	58	15.499968	14.609612	tensorphylo
512	32	1	58	94.7750629	93.8267985	tensorphylo
512	32	2	58	56.4506655	51.977012	tensorphylo
512	32	3	58	41.8386304	40.48176	tensorphylo
512	32	4	58	28.9448807	28.1395915	tensorphylo
512	64	1	58	290.3397862	286.465442	tensorphylo
512	64	2	58	172.0991236	174.788904	tensorphylo
512	64	3	58	118.8143592	117.704768	tensorphylo
512	64	4	58	91.1160384	90.0807925	tensorphylo
512	128	1	58	869.4717275	868.757323	tensorphylo
512	128	2	58	449.7729397	448.9002055	tensorphylo
512	128	3	58	325.7494526	323.064666	tensorphylo
512	128	4	58	249.1973112	248.4077455	tensorphylo
1024	2	1	58	26.590796	23.516821	tensorphylo
1024	2	2	58	21.6149376	18.5495685	tensorphylo
1024	2	3	58	19.4943561	16.509962	tensorphylo
1024	2	4	58	19.7988549	16.7367945	tensorphylo
1024	4	1	58	34.356729	31.305099	tensorphylo
1024	4	2	58	25.107662	22.17116	tensorphylo
1024	4	3	58	21.9218103	18.88132	tensorphylo
1024	4	4	58	20.1072405	16.994705	tensorphylo
1024	8	1	58	55.2037243	51.9209855	tensorphylo
1024	8	2	58	34.377024	31.2769115	tensorphylo
1024	8	3	58	27.9269532	24.915208	tensorphylo
1024	8	4	58	36.0228419	20.81488	tensorphylo
1024	16	1	58	93.8722716	92.245531	tensorphylo
1024	16	2	58	55.4942585	52.3712475	tensorphylo
1024	16	3	58	38.4231213	35.485869	tensorphylo
1024	16	4	58	34.8306521	32.019688	tensorphylo
1024	32	1	58	199.2539812	196.162245	tensorphylo
1024	32	2	58	103.1828673	100.3044705	tensorphylo
1024	32	3	58	75.2199899	72.2420205	tensorphylo
1024	32	4	58	59.0883226	55.432861	tensorphylo
1024	64	1	58	607.1088284	601.1930245	tensorphylo
1024	64	2	58	332.2835447	333.5001295	tensorphylo
1024	64	3	58	222.4971969	219.3031575	tensorphylo
1024	64	4	58	167.9602966	160.593023	tensorphylo
1024	128	1	58	1776.8788444	1773.387637	tensorphylo
1024	128	2	58	883.6617619	877.807868	tensorphylo
1024	128	3	58	643.8656564	639.122227	tensorphylo
1024	128	4	58	495.9172261	493.260258	tensorphylo
32	2	1	59	0.8562522	0.8272775	tensorphylo
32	2	2	59	2.130155	2.1558005	tensorphylo
32	2	3	59	2.464879	2.5383305	tensorphylo
32	2	4	59	3.9269636	4.0406525	tensorphylo
32	4	1	59	1.3307001	1.308802	tensorphylo
32	4	2	59	0.9731965	0.8074335	tensorphylo
32	4	3	59	0.7876879	0.7671715	tensorphylo
32	4	4	59	1.0807805	0.715409	tensorphylo
32	8	1	59	1.6985726	1.6767565	tensorphylo
32	8	2	59	1.6092623	1.454721	tensorphylo
32	8	3	59	1.2554241	1.0253075	tensorphylo
32	8	4	59	1.9773234	1.9885	tensorphylo
32	16	1	59	3.0898379	3.070162	tensorphylo
32	16	2	59	1.8641757	1.7292365	tensorphylo
32	16	3	59	1.5020227	1.4794645	tensorphylo
32	16	4	59	1.5767001	1.276945	tensorphylo
32	32	1	59	6.5916356	6.567626	tensorphylo
32	32	2	59	3.0321796	3.008908	tensorphylo
32	32	3	59	3.3262808	3.2611605	tensorphylo
32	32	4	59	2.2022371	2.129376	tensorphylo
32	64	1	59	18.3295379	18.1410035	tensorphylo
32	64	2	59	11.8478233	11.784056	tensorphylo
32	64	3	59	7.7332683	7.694224	tensorphylo
32	64	4	59	9.2109288	9.262597	tensorphylo
32	128	1	59	59.6113596	59.4851985	tensorphylo
32	128	2	59	37.4931347	37.4486005	tensorphylo
32	128	3	59	30.8976369	30.9210725	tensorphylo
32	128	4	59	19.7716842	19.7523445	tensorphylo
64	2	1	59	1.5205834	1.4829905	tensorphylo
64	2	2	59	3.4608469	3.4274155	tensorphylo
64	2	3	59	4.0292176	3.9547165	tensorphylo
64	2	4	59	4.3731748	3.520055	tensorphylo
64	4	1	59	2.4468759	2.407602	tensorphylo
64	4	2	59	3.5321295	3.4902275	tensorphylo
64	4	3	59	3.1800092	3.1298785	tensorphylo
64	4	4	59	3.1530681	2.9291835	tensorphylo
64	8	1	59	3.5526336	3.5168365	tensorphylo
64	8	2	59	3.9811779	3.9498375	tensorphylo
64	8	3	59	3.3821023	3.3669815	tensorphylo
64	8	4	59	3.4210974	3.001405	tensorphylo
64	16	1	59	5.6590865	5.612244	tensorphylo
64	16	2	59	5.952749	5.912979	tensorphylo
64	16	3	59	4.4714928	4.439439	tensorphylo
64	16	4	59	4.067528	3.9749705	tensorphylo
64	32	1	59	11.6859143	11.649863	tensorphylo
64	32	2	59	7.4510817	7.419565	tensorphylo
64	32	3	59	6.7826546	6.7615765	tensorphylo
64	32	4	59	6.4516206	6.4001615	tensorphylo
64	64	1	59	33.17064	33.084786	tensorphylo
64	64	2	59	28.6100009	28.591268	tensorphylo
64	64	3	59	15.5611154	15.577212	tensorphylo
64	64	4	59	13.8361101	13.781166	tensorphylo
64	128	1	59	103.4301096	103.2399885	tensorphylo
64	128	2	59	60.3083391	60.2758015	tensorphylo
64	128	3	59	45.5144526	45.4242075	tensorphylo
64	128	4	59	37.6512225	37.577853	tensorphylo
128	2	1	59	3.1921862	3.1048275	tensorphylo
128	2	2	59	6.6142717	6.5447275	tensorphylo
128	2	3	59	6.755488	6.6867925	tensorphylo
128	2	4	59	7.6499645	6.22298	tensorphylo
128	4	1	59	4.1882115	4.113325	tensorphylo
128	4	2	59	6.3170586	6.23405	tensorphylo
128	4	3	59	6.6217788	6.2905685	tensorphylo
128	4	4	59	5.6596072	5.2546625	tensorphylo
128	8	1	59	7.559006	7.47471	tensorphylo
128	8	2	59	8.0010147	7.9230655	tensorphylo
128	8	3	59	6.339379	6.268244	tensorphylo
128	8	4	59	5.9011587	5.747831	tensorphylo
128	16	1	59	12.9431629	12.8228525	tensorphylo
128	16	2	59	6.6550134	6.4612105	tensorphylo
128	16	3	59	4.6671038	4.588843	tensorphylo
128	16	4	59	4.073473	3.918206	tensorphylo
128	32	1	59	26.3435742	26.103921	tensorphylo
128	32	2	59	12.7411641	12.5955895	tensorphylo
128	32	3	59	10.6083113	10.5287795	tensorphylo
128	32	4	59	8.3973084	8.256621	tensorphylo
128	64	1	59	78.7737428	78.1516785	tensorphylo
128	64	2	59	42.839301	43.6280385	tensorphylo
128	64	3	59	35.43548	35.3948285	tensorphylo
128	64	4	59	22.8660157	22.3579355	tensorphylo
128	128	1	59	265.0262058	265.084557	tensorphylo
128	128	2	59	106.8853846	106.709388	tensorphylo
128	128	3	59	87.9102525	87.925525	tensorphylo
128	128	4	59	69.7950995	69.693112	tensorphylo
256	2	1	59	6.6690354	6.4451385	tensorphylo
256	2	2	59	13.0906153	12.876255	tensorphylo
256	2	3	59	12.9171156	12.570641	tensorphylo
256	2	4	59	12.883471	11.9661165	tensorphylo
256	4	1	59	8.0818175	7.8753415	tensorphylo
256	4	2	59	12.451085	12.2673025	tensorphylo
256	4	3	59	12.6603695	12.4403635	tensorphylo
256	4	4	59	12.3577034	12.176836	tensorphylo
256	8	1	59	12.4976897	12.3450385	tensorphylo
256	8	2	59	16.5050297	16.009475	tensorphylo
256	8	3	59	12.7885683	12.579989	tensorphylo
256	8	4	59	11.8198244	11.3379145	tensorphylo
256	16	1	59	22.4884549	22.272266	tensorphylo
256	16	2	59	13.3553523	13.081419	tensorphylo
256	16	3	59	10.2186842	9.853776	tensorphylo
256	16	4	59	9.4708565	8.688105	tensorphylo
256	32	1	59	44.3235215	43.723589	tensorphylo
256	32	2	59	25.6824205	25.437384	tensorphylo
256	32	3	59	21.7803275	21.209423	tensorphylo
256	32	4	59	14.5709121	14.2925385	tensorphylo
256	64	1	59	143.2122948	145.6212785	tensorphylo
256	64	2	59	85.2964902	86.5678715	tensorphylo
256	64	3	59	61.6026804	61.4374135	tensorphylo
256	64	4	59	48.5115116	48.2713705	tensorphylo
256	128	1	59	471.5151823	471.322552	tensorphylo
256	128	2	59	257.6839873	257.341461	tensorphylo
256	128	3	59	170.2422254	169.982843	tensorphylo
256	128	4	59	142.1864133	142.014898	tensorphylo
512	2	1	59	12.1926866	11.3999475	tensorphylo
512	2	2	59	30.7647026	28.7082	tensorphylo
512	2	3	59	27.5519057	26.405066	tensorphylo
512	2	4	59	24.2288926	23.0829385	tensorphylo
512	4	1	59	16.7797297	15.9424605	tensorphylo
512	4	2	59	11.3600791	10.3815075	tensorphylo
512	4	3	59	9.8309021	9.0494175	tensorphylo
512	4	4	59	9.4360229	8.507131	tensorphylo
512	8	1	59	28.7633327	27.6483705	tensorphylo
512	8	2	59	16.8228043	16.068843	tensorphylo
512	8	3	59	13.323483	12.5293745	tensorphylo
512	8	4	59	11.5037882	10.165704	tensorphylo
512	16	1	59	52.5891543	51.8516545	tensorphylo
512	16	2	59	27.450566	26.528394	tensorphylo
512	16	3	59	20.2404413	19.4541515	tensorphylo
512	16	4	59	25.8543335	25.0230585	tensorphylo
512	32	1	59	96.0661898	94.9527815	tensorphylo
512	32	2	59	54.1088234	53.1985455	tensorphylo
512	32	3	59	37.005534	36.187543	tensorphylo
512	32	4	59	29.3139053	28.5330275	tensorphylo
512	64	1	59	294.5998912	293.4377585	tensorphylo
512	64	2	59	171.4935577	172.0592675	tensorphylo
512	64	3	59	110.9116707	109.1113525	tensorphylo
512	64	4	59	87.4096261	84.4975765	tensorphylo
512	128	1	59	856.4448631	855.581932	tensorphylo
512	128	2	59	453.1966857	450.487213	tensorphylo
512	128	3	59	326.2472951	325.691659	tensorphylo
512	128	4	59	247.2854812	246.536075	tensorphylo
1024	2	1	59	27.2830687	24.1163025	tensorphylo
1024	2	2	59	21.2211162	18.236431	tensorphylo
1024	2	3	59	20.0644693	16.8053875	tensorphylo
1024	2	4	59	70.5657765	53.143257	tensorphylo
1024	4	1	59	34.5777805	31.363975	tensorphylo
1024	4	2	59	26.0971683	22.9682615	tensorphylo
1024	4	3	59	21.7191801	18.582635	tensorphylo
1024	4	4	59	20.556621	16.6767705	tensorphylo
1024	8	1	59	56.4407681	53.15732	tensorphylo
1024	8	2	59	36.4232069	33.3670505	tensorphylo
1024	8	3	59	26.9582954	24.009436	tensorphylo
1024	8	4	59	23.6554994	20.57831	tensorphylo
1024	16	1	59	95.1910612	91.5292405	tensorphylo
1024	16	2	59	53.8691948	50.758656	tensorphylo
1024	16	3	59	41.1532785	37.6709025	tensorphylo
1024	16	4	59	33.7032874	30.641678	tensorphylo
1024	32	1	59	191.7163403	188.4162175	tensorphylo
1024	32	2	59	108.6073231	106.28922	tensorphylo
1024	32	3	59	77.8190783	74.8078825	tensorphylo
1024	32	4	59	59.9329472	55.675417	tensorphylo
1024	64	1	59	590.4931848	587.6509295	tensorphylo
1024	64	2	59	340.4315321	337.7934035	tensorphylo
1024	64	3	59	232.4775276	229.3573825	tensorphylo
1024	64	4	59	172.9889056	166.584148	tensorphylo
1024	128	1	59	1766.2998481	1754.708734	tensorphylo
1024	128	2	59	927.4549689	922.5298275	tensorphylo
1024	128	3	59	611.7423901	608.0213695	tensorphylo
1024	128	4	59	496.4724317	490.11851	tensorphylo
32	2	1	60	0.9533935	0.9237095	tensorphylo
32	2	2	60	2.1317745	2.1024185	tensorphylo
32	2	3	60	1.7971571	1.7870465	tensorphylo
32	2	4	60	1.5019735	1.409785	tensorphylo
32	4	1	60	1.2938616	1.2720865	tensorphylo
32	4	2	60	1.5213747	1.4882385	tensorphylo
32	4	3	60	1.868411	1.7739675	tensorphylo
32	4	4	60	1.6845875	1.562018	tensorphylo
32	8	1	60	1.8014908	1.779482	tensorphylo
32	8	2	60	2.0036372	1.980628	tensorphylo
32	8	3	60	1.9060162	1.8875785	tensorphylo
32	8	4	60	1.6757069	1.590144	tensorphylo
32	16	1	60	2.937117	2.911164	tensorphylo
32	16	2	60	2.6008596	2.5706385	tensorphylo
32	16	3	60	2.9491218	2.925022	tensorphylo
32	16	4	60	2.3061967	2.2350945	tensorphylo
32	32	1	60	6.7577225	6.705181	tensorphylo
32	32	2	60	4.0897459	4.0648835	tensorphylo
32	32	3	60	3.8695882	3.848711	tensorphylo
32	32	4	60	3.1908373	3.154581	tensorphylo
32	64	1	60	22.049964	22.1260395	tensorphylo
32	64	2	60	11.0690119	11.0340225	tensorphylo
32	64	3	60	10.7627214	10.721623	tensorphylo
32	64	4	60	6.7636962	6.709199	tensorphylo
32	128	1	60	58.2992284	58.203108	tensorphylo
32	128	2	60	35.6977898	35.853639	tensorphylo
32	128	3	60	24.5653837	24.5645555	tensorphylo
32	128	4	60	26.2432759	26.201665	tensorphylo
64	2	1	60	1.6218001	1.5797505	tensorphylo
64	2	2	60	3.1364221	3.1012605	tensorphylo
64	2	3	60	3.5086857	3.481556	tensorphylo
64	2	4	60	3.8815725	3.2530015	tensorphylo
64	4	1	60	2.0164415	1.9813865	tensorphylo
64	4	2	60	3.2221162	3.182092	tensorphylo
64	4	3	60	3.3363422	3.3017915	tensorphylo
64	4	4	60	3.1918254	2.9076995	tensorphylo
64	8	1	60	3.3472646	3.312472	tensorphylo
64	8	2	60	4.9197581	4.879533	tensorphylo
64	8	3	60	3.9780537	3.957238	tensorphylo
64	8	4	60	2.9322175	2.933673	tensorphylo
64	16	1	60	6.399895	6.364307	tensorphylo
64	16	2	60	6.2243945	6.179684	tensorphylo
64	16	3	60	4.9954605	4.8536005	tensorphylo
64	16	4	60	3.3896176	3.0336515	tensorphylo
64	32	1	60	14.7612956	14.649382	tensorphylo
64	32	2	60	7.3180982	7.1543975	tensorphylo
64	32	3	60	5.4333774	5.3964815	tensorphylo
64	32	4	60	4.1282613	4.057729	tensorphylo
64	64	1	60	37.1497556	36.6081415	tensorphylo
64	64	2	60	23.639288	23.4600565	tensorphylo
64	64	3	60	19.3762433	19.1956055	tensorphylo
64	64	4	60	14.9647991	14.9501785	tensorphylo
64	128	1	60	99.6084668	99.261246	tensorphylo
64	128	2	60	72.6054404	72.5313575	tensorphylo
64	128	3	60	43.401739	43.287267	tensorphylo
64	128	4	60	37.9457706	38.0297345	tensorphylo
128	2	1	60	3.2049577	3.1225805	tensorphylo
128	2	2	60	6.5841613	6.5243095	tensorphylo
128	2	3	60	6.7710598	6.702065	tensorphylo
128	2	4	60	7.0319838	6.6411595	tensorphylo
128	4	1	60	4.5836893	4.4878805	tensorphylo
128	4	2	60	7.0396098	6.9609595	tensorphylo
128	4	3	60	8.5791475	8.739396	tensorphylo
128	4	4	60	6.8442448	5.427498	tensorphylo
128	8	1	60	6.4121991	6.334254	tensorphylo
128	8	2	60	6.8464834	6.7749425	tensorphylo
128	8	3	60	6.8690826	6.6753535	tensorphylo
128	8	4	60	6.0503536	5.8403475	tensorphylo
128	16	1	60	12.7785807	12.6441335	tensorphylo
128	16	2	60	11.4243876	11.347734	tensorphylo
128	16	3	60	8.3119464	8.237515	tensorphylo
128	16	4	60	7.7862772	7.949449	tensorphylo
128	32	1	60	25.5870873	25.535784	tensorphylo
128	32	2	60	13.7774473	13.653533	tensorphylo
128	32	3	60	10.1776637	10.0987305	tensorphylo
128	32	4	60	10.1986844	9.560708	tensorphylo
128	64	1	60	67.2355146	66.683835	tensorphylo
128	64	2	60	43.5234188	43.193172	tensorphylo
128	64	3	60	30.0706546	29.983587	tensorphylo
128	64	4	60	24.6233372	24.211853	tensorphylo
128	128	1	60	231.804693	232.6122085	tensorphylo
128	128	2	60	109.4851741	109.3708005	tensorphylo
128	128	3	60	91.1128035	91.4870925	tensorphylo
128	128	4	60	70.0705908	70.000899	tensorphylo
256	2	1	60	6.3353815	6.1061505	tensorphylo
256	2	2	60	14.0536766	13.8306325	tensorphylo
256	2	3	60	13.3268983	13.124838	tensorphylo
256	2	4	60	11.7893573	11.5843245	tensorphylo
256	4	1	60	8.3577885	8.140591	tensorphylo
256	4	2	60	11.6170917	11.4162655	tensorphylo
256	4	3	60	11.7702923	11.556506	tensorphylo
256	4	4	60	12.563343	11.5738695	tensorphylo
256	8	1	60	13.0718045	12.8568825	tensorphylo
256	8	2	60	15.0231544	14.5585875	tensorphylo
256	8	3	60	12.2226084	12.016485	tensorphylo
