ntips	nstates	ncores	rep	mean_time	median_time	method
256	2	3	45	13.9945915	13.6434265	tensorphylo
256	2	4	45	15.6962186	13.070062	tensorphylo
256	4	1	45	4.5110414	4.274988	tensorphylo
256	4	2	45	13.2987682	13.116228	tensorphylo
256	4	3	45	13.7073004	13.5034935	tensorphylo
256	4	4	45	14.3996879	11.4327885	tensorphylo
256	8	1	45	4.9284993	4.7085015	tensorphylo
256	8	2	45	13.1042478	12.827875	tensorphylo
256	8	3	45	13.4324733	13.225042	tensorphylo
256	8	4	45	15.3580465	11.887704	tensorphylo
256	16	1	45	5.7788106	5.55345	tensorphylo
256	16	2	45	13.4870156	13.2561405	tensorphylo
256	16	3	45	13.3309122	13.1400695	tensorphylo
256	16	4	45	21.8374979	21.971039	tensorphylo
256	32	1	45	7.2124002	6.9762525	tensorphylo
256	32	2	45	15.1898891	14.9954425	tensorphylo
256	32	3	45	14.1507195	13.871776	tensorphylo
256	32	4	45	15.5204885	12.4782885	tensorphylo
512	2	1	45	8.8741589	8.0741505	tensorphylo
512	2	2	45	36.0981179	32.3370485	tensorphylo
512	2	3	45	27.3246386	26.4161975	tensorphylo
512	2	4	45	48.9303963	48.641949	tensorphylo
512	4	1	45	9.9686252	9.0999295	tensorphylo
512	4	2	45	8.7684117	7.7563185	tensorphylo
512	4	3	45	9.3887007	8.482039	tensorphylo
512	4	4	45	9.355954	8.4056355	tensorphylo
512	8	1	45	10.418469	9.5786045	tensorphylo
512	8	2	45	9.3398779	8.366624	tensorphylo
512	8	3	45	9.9892154	9.0324025	tensorphylo
512	8	4	45	9.9725202	9.05813	tensorphylo
512	16	1	45	12.1285298	11.3586195	tensorphylo
512	16	2	45	28.8350007	29.0376555	tensorphylo
512	16	3	45	27.7474019	27.0248835	tensorphylo
512	16	4	45	25.3045727	24.371671	tensorphylo
512	32	1	45	15.5803075	14.6412025	tensorphylo
512	32	2	45	33.8634949	32.7053925	tensorphylo
512	32	3	45	28.9668813	28.22153	tensorphylo
512	32	4	45	30.6216167	25.232671	tensorphylo
1024	2	1	45	20.432965	17.0298215	tensorphylo
1024	2	2	45	18.1473298	15.1235675	tensorphylo
1024	2	3	45	21.4612573	17.5498245	tensorphylo
1024	2	4	45	42.4434214	48.640432	tensorphylo
1024	4	1	45	20.711191	17.343615	tensorphylo
1024	4	2	45	19.4837084	16.423534	tensorphylo
1024	4	3	45	19.774177	16.759652	tensorphylo
1024	4	4	45	21.3004635	17.8220235	tensorphylo
1024	8	1	45	22.3524743	19.186196	tensorphylo
1024	8	2	45	89.029614	101.6911725	tensorphylo
1024	8	3	45	57.8482202	54.794819	tensorphylo
1024	8	4	45	55.7562936	48.3035555	tensorphylo
1024	16	1	45	26.4234094	23.23429	tensorphylo
1024	16	2	45	22.3462792	19.2114725	tensorphylo
1024	16	3	45	22.8387466	20.0405745	tensorphylo
1024	16	4	45	22.5890443	18.992676	tensorphylo
1024	32	1	45	29.5864405	26.4428475	tensorphylo
1024	32	2	45	25.8072573	22.4978275	tensorphylo
1024	32	3	45	24.6656369	21.048744	tensorphylo
1024	32	4	45	52.9132921	49.9330595	tensorphylo
32	2	1	46	0.5458535	0.516846	tensorphylo
32	2	2	46	1.6167981	1.5909025	tensorphylo
32	2	3	46	1.8526834	1.8327205	tensorphylo
32	2	4	46	3.0355457	2.908745	tensorphylo
32	4	1	46	0.48421	0.460307	tensorphylo
32	4	2	46	1.6723982	1.647585	tensorphylo
32	4	3	46	1.747051	1.7393635	tensorphylo
32	4	4	46	3.1629204	3.0312735	tensorphylo
32	8	1	46	0.6189688	0.5952175	tensorphylo
32	8	2	46	1.5086852	1.487193	tensorphylo
32	8	3	46	1.7064979	1.686002	tensorphylo
32	8	4	46	1.5020473	1.485963	tensorphylo
32	16	1	46	0.8137106	0.788553	tensorphylo
32	16	2	46	1.5378608	1.512121	tensorphylo
32	16	3	46	1.8883411	1.87329	tensorphylo
32	16	4	46	2.9403847	2.9111025	tensorphylo
32	32	1	46	1.1125432	1.091625	tensorphylo
32	32	2	46	2.0154329	1.98932	tensorphylo
32	32	3	46	1.9130067	1.896619	tensorphylo
32	32	4	46	2.1613191	1.929173	tensorphylo
64	2	1	46	1.0002483	0.962188	tensorphylo
64	2	2	46	3.9944865	3.961256	tensorphylo
64	2	3	46	3.775813	3.7423365	tensorphylo
64	2	4	46	5.6581066	5.5603585	tensorphylo
64	4	1	46	1.1258231	1.084901	tensorphylo
64	4	2	46	3.149333	3.108948	tensorphylo
64	4	3	46	3.4927285	3.456628	tensorphylo
64	4	4	46	3.6810661	1.141153	tensorphylo
64	8	1	46	1.3892071	1.3477315	tensorphylo
64	8	2	46	1.1240068	1.07748	tensorphylo
64	8	3	46	1.1471677	0.968338	tensorphylo
64	8	4	46	1.363742	1.2306765	tensorphylo
64	16	1	46	1.5042572	1.464561	tensorphylo
64	16	2	46	1.203432	1.005033	tensorphylo
64	16	3	46	1.3535125	1.175593	tensorphylo
64	16	4	46	1.4433312	1.403922	tensorphylo
64	32	1	46	2.1713272	2.13036	tensorphylo
64	32	2	46	3.8965047	3.856542	tensorphylo
64	32	3	46	3.4704737	3.4379115	tensorphylo
64	32	4	46	4.5147027	4.593722	tensorphylo
128	2	1	46	1.9351303	1.8451435	tensorphylo
128	2	2	46	7.0207334	6.9424275	tensorphylo
128	2	3	46	7.2723668	7.1927325	tensorphylo
128	2	4	46	10.7594619	11.204849	tensorphylo
128	4	1	46	2.4504921	2.3761755	tensorphylo
128	4	2	46	5.9929167	5.919088	tensorphylo
128	4	3	46	6.495466	6.42101	tensorphylo
128	4	4	46	9.2749585	10.6141415	tensorphylo
128	8	1	46	2.5493923	2.482673	tensorphylo
128	8	2	46	7.1808466	7.093492	tensorphylo
128	8	3	46	6.6417007	6.576113	tensorphylo
128	8	4	46	11.1942669	11.118626	tensorphylo
128	16	1	46	2.943185	2.8767855	tensorphylo
128	16	2	46	7.3928453	7.3154045	tensorphylo
128	16	3	46	7.1484525	7.053722	tensorphylo
128	16	4	46	6.4485333	6.3736755	tensorphylo
128	32	1	46	3.5026464	3.432561	tensorphylo
128	32	2	46	7.8823566	7.8214265	tensorphylo
128	32	3	46	11.2128563	11.3852695	tensorphylo
128	32	4	46	17.679528	17.4417485	tensorphylo
256	2	1	46	4.864404	4.6169895	tensorphylo
256	2	2	46	4.6768126	4.2778375	tensorphylo
256	2	3	46	4.5947183	4.231651	tensorphylo
256	2	4	46	5.1117529	4.7571685	tensorphylo
256	4	1	46	4.6412943	4.392535	tensorphylo
256	4	2	46	4.344278	4.0941985	tensorphylo
256	4	3	46	4.6359438	4.2538115	tensorphylo
256	4	4	46	4.6910806	4.417258	tensorphylo
256	8	1	46	5.039064	4.79905	tensorphylo
256	8	2	46	4.6453082	4.253791	tensorphylo
256	8	3	46	5.0548121	4.673713	tensorphylo
256	8	4	46	4.6364358	4.40094	tensorphylo
256	16	1	46	6.0868436	5.8256285	tensorphylo
256	16	2	46	5.0907199	4.709014	tensorphylo
256	16	3	46	4.9529066	4.584087	tensorphylo
256	16	4	46	5.6253476	4.596879	tensorphylo
256	32	1	46	7.3991183	7.170121	tensorphylo
256	32	2	46	6.298543	5.9159105	tensorphylo
256	32	3	46	5.2440394	5.020286	tensorphylo
256	32	4	46	5.5653974	5.3435505	tensorphylo
512	2	1	46	9.2541551	8.526114	tensorphylo
512	2	2	46	8.5015755	7.573602	tensorphylo
512	2	3	46	9.3519401	8.4527035	tensorphylo
512	2	4	46	17.1255278	13.820034	tensorphylo
512	4	1	46	9.5172234	8.7189575	tensorphylo
512	4	2	46	27.1874444	26.211505	tensorphylo
512	4	3	46	29.1580069	28.0570585	tensorphylo
512	4	4	46	23.9446806	23.21051	tensorphylo
512	8	1	46	9.96013	9.184164	tensorphylo
512	8	2	46	30.2246178	28.73239	tensorphylo
512	8	3	46	28.0543607	27.213791	tensorphylo
512	8	4	46	27.5619958	23.57664	tensorphylo
512	16	1	46	13.0792542	12.2869005	tensorphylo
512	16	2	46	27.5914871	25.91528	tensorphylo
512	16	3	46	28.1624736	27.4268065	tensorphylo
512	16	4	46	28.4617654	23.904148	tensorphylo
512	32	1	46	15.350769	14.405063	tensorphylo
512	32	2	46	13.1997491	12.332513	tensorphylo
512	32	3	46	11.0816235	10.4788825	tensorphylo
512	32	4	46	20.8168972	9.8600695	tensorphylo
1024	2	1	46	19.6346786	16.3527065	tensorphylo
1024	2	2	46	18.5612043	15.1768265	tensorphylo
1024	2	3	46	21.2077584	17.4070215	tensorphylo
1024	2	4	46	21.3783389	17.9470325	tensorphylo
1024	4	1	46	21.0613433	17.8683945	tensorphylo
1024	4	2	46	65.3839997	67.976934	tensorphylo
1024	4	3	46	54.9559367	51.7723605	tensorphylo
1024	4	4	46	48.7041624	45.7355	tensorphylo
1024	8	1	46	22.0380084	18.8093035	tensorphylo
1024	8	2	46	19.1848635	16.2321665	tensorphylo
1024	8	3	46	20.60127	17.5243635	tensorphylo
1024	8	4	46	23.4904867	18.0529765	tensorphylo
1024	16	1	46	26.5615343	23.367622	tensorphylo
1024	16	2	46	21.8883994	18.74848	tensorphylo
1024	16	3	46	21.0020983	18.035941	tensorphylo
1024	16	4	46	22.2716346	18.942287	tensorphylo
1024	32	1	46	31.8309691	28.5728385	tensorphylo
1024	32	2	46	24.946204	21.9025895	tensorphylo
1024	32	3	46	22.37903	19.260775	tensorphylo
1024	32	4	46	40.4202559	50.1510975	tensorphylo
32	2	1	47	0.5135291	0.485973	tensorphylo
32	2	2	47	1.6345798	1.614047	tensorphylo
32	2	3	47	1.6405207	1.631759	tensorphylo
32	2	4	47	3.73838	3.6643135	tensorphylo
32	4	1	47	0.5477436	0.5232215	tensorphylo
32	4	2	47	0.7312391	0.661371	tensorphylo
32	4	3	47	1.0571645	0.777278	tensorphylo
32	4	4	47	0.6851346	0.6602025	tensorphylo
32	8	1	47	0.6968647	0.6672955	tensorphylo
32	8	2	47	0.7732682	0.593147	tensorphylo
32	8	3	47	0.707168	0.5435575	tensorphylo
32	8	4	47	0.7339041	0.6667625	tensorphylo
32	16	1	47	0.7110384	0.684331	tensorphylo
32	16	2	47	0.8879247	0.712744	tensorphylo
32	16	3	47	1.7377399	1.723435	tensorphylo
32	16	4	47	2.3636295	2.3294765	tensorphylo
32	32	1	47	1.0309491	1.00778	tensorphylo
32	32	2	47	1.7487525	1.725608	tensorphylo
32	32	3	47	1.9425431	1.9197635	tensorphylo
32	32	4	47	2.0093034	1.8849545	tensorphylo
64	2	1	47	1.1141955	1.071166	tensorphylo
64	2	2	47	3.2802542	3.242075	tensorphylo
64	2	3	47	3.2588194	3.23654	tensorphylo
64	2	4	47	6.0403332	6.02003	tensorphylo
64	4	1	47	1.0774923	1.039022	tensorphylo
64	4	2	47	3.2706438	3.229406	tensorphylo
64	4	3	47	3.2851783	3.2607915	tensorphylo
64	4	4	47	3.1020067	3.0805965	tensorphylo
64	8	1	47	1.1953796	1.1554005	tensorphylo
64	8	2	47	3.4123972	3.36897	tensorphylo
64	8	3	47	3.4187071	3.3892035	tensorphylo
64	8	4	47	3.5218303	3.2568145	tensorphylo
64	16	1	47	1.6122307	1.578951	tensorphylo
64	16	2	47	3.4536719	3.4112205	tensorphylo
64	16	3	47	3.7869527	3.6904305	tensorphylo
64	16	4	47	2.9864482	2.9610815	tensorphylo
64	32	1	47	1.8787143	1.8428885	tensorphylo
64	32	2	47	4.1425047	4.1140835	tensorphylo
64	32	3	47	3.1650073	3.132564	tensorphylo
64	32	4	47	4.1757434	3.3649725	tensorphylo
128	2	1	47	2.0507175	1.9752775	tensorphylo
128	2	2	47	6.6202126	6.5380855	tensorphylo
128	2	3	47	7.0573956	6.9295945	tensorphylo
128	2	4	47	10.9103829	10.797842	tensorphylo
128	4	1	47	2.4064253	2.3205385	tensorphylo
128	4	2	47	6.7634584	6.678203	tensorphylo
128	4	3	47	6.8401612	6.7678905	tensorphylo
128	4	4	47	6.3901821	5.840327	tensorphylo
128	8	1	47	2.4983432	2.423469	tensorphylo
128	8	2	47	6.0637155	5.9818795	tensorphylo
128	8	3	47	7.1097772	7.0400895	tensorphylo
128	8	4	47	10.7007991	10.5853595	tensorphylo
128	16	1	47	2.8177291	2.754298	tensorphylo
128	16	2	47	6.7574642	6.6692035	tensorphylo
128	16	3	47	7.6499235	7.595988	tensorphylo
128	16	4	47	8.8004696	7.506034	tensorphylo
128	32	1	47	3.423459	3.347035	tensorphylo
128	32	2	47	7.1423927	7.057904	tensorphylo
128	32	3	47	8.1676141	8.0704195	tensorphylo
128	32	4	47	7.5751108	5.964311	tensorphylo
256	2	1	47	4.4025718	4.1736975	tensorphylo
256	2	2	47	13.5821889	13.3689725	tensorphylo
256	2	3	47	14.1105436	13.8948385	tensorphylo
256	2	4	47	14.8421148	11.457286	tensorphylo
256	4	1	47	4.6220735	4.390034	tensorphylo
256	4	2	47	13.1968504	13.033695	tensorphylo
256	4	3	47	17.3526678	19.016292	tensorphylo
256	4	4	47	12.0016471	11.800989	tensorphylo
256	8	1	47	5.2312843	5.013972	tensorphylo
256	8	2	47	13.8724935	13.488467	tensorphylo
256	8	3	47	13.7867092	13.3677835	tensorphylo
256	8	4	47	17.3037917	12.759323	tensorphylo
256	16	1	47	6.2617701	6.0221825	tensorphylo
256	16	2	47	13.7331919	13.5653625	tensorphylo
256	16	3	47	13.5237065	13.3758195	tensorphylo
256	16	4	47	12.5168859	12.3293355	tensorphylo
256	32	1	47	7.5826753	7.344207	tensorphylo
256	32	2	47	14.5915187	14.3971295	tensorphylo
256	32	3	47	13.9100413	13.7004575	tensorphylo
256	32	4	47	14.4473012	12.5303585	tensorphylo
512	2	1	47	8.6492862	7.850065	tensorphylo
512	2	2	47	36.3175212	31.7645655	tensorphylo
512	2	3	47	27.7782339	26.845078	tensorphylo
512	2	4	47	28.8645248	23.97803	tensorphylo
512	4	1	47	9.1582602	8.3798055	tensorphylo
512	4	2	47	24.2266745	22.949709	tensorphylo
512	4	3	47	27.5033125	26.7348085	tensorphylo
512	4	4	47	23.9191212	23.2403785	tensorphylo
512	8	1	47	10.4846143	9.7047	tensorphylo
512	8	2	47	33.4709978	30.2089845	tensorphylo
512	8	3	47	27.7657781	27.020681	tensorphylo
512	8	4	47	31.1729478	27.0862605	tensorphylo
512	16	1	47	12.7296103	11.952115	tensorphylo
512	16	2	47	35.4208266	33.25592	tensorphylo
512	16	3	47	11.1206432	9.3137445	tensorphylo
512	16	4	47	9.8290776	8.815533	tensorphylo
512	32	1	47	15.2763458	14.298299	tensorphylo
512	32	2	47	11.8806807	11.0618	tensorphylo
512	32	3	47	13.485433	10.282759	tensorphylo
512	32	4	47	36.1097455	9.9559275	tensorphylo
1024	2	1	47	20.1164532	16.821275	tensorphylo
1024	2	2	47	91.2151477	107.1518805	tensorphylo
1024	2	3	47	56.0522972	53.0522575	tensorphylo
1024	2	4	47	53.3692736	47.1259945	tensorphylo
1024	4	1	47	20.4193243	17.274489	tensorphylo
1024	4	2	47	18.7148477	15.6985925	tensorphylo
1024	4	3	47	20.9748046	18.4168515	tensorphylo
1024	4	4	47	21.9459839	18.0407175	tensorphylo
1024	8	1	47	22.7215522	19.5207765	tensorphylo
1024	8	2	47	19.8093427	16.5132215	tensorphylo
1024	8	3	47	19.7537836	16.722342	tensorphylo
1024	8	4	47	21.0207287	17.834016	tensorphylo
1024	16	1	47	26.5088944	23.30604	tensorphylo
1024	16	2	47	21.4517371	18.2801985	tensorphylo
1024	16	3	47	20.8593445	17.8932815	tensorphylo
1024	16	4	47	21.9951388	18.671072	tensorphylo
1024	32	1	47	30.9884437	27.759378	tensorphylo
1024	32	2	47	28.4675054	21.8088635	tensorphylo
1024	32	3	47	58.9164998	55.9031105	tensorphylo
1024	32	4	47	76.3491463	71.227619	tensorphylo
32	2	1	48	0.6305554	0.598108	tensorphylo
32	2	2	48	0.747512	0.5622535	tensorphylo
32	2	3	48	0.7238632	0.562766	tensorphylo
32	2	4	48	1.3928151	1.3681085	tensorphylo
32	4	1	48	0.5911298	0.565103	tensorphylo
32	4	2	48	1.580673	1.554597	tensorphylo
32	4	3	48	1.6713322	1.6551905	tensorphylo
32	4	4	48	1.3453535	1.313722	tensorphylo
32	8	1	48	0.5376904	0.5134225	tensorphylo
32	8	2	48	1.7173055	1.6883185	tensorphylo
32	8	3	48	1.4657664	1.4490835	tensorphylo
32	8	4	48	3.2882451	3.6406565	tensorphylo
32	16	1	48	0.7015838	0.6783655	tensorphylo
32	16	2	48	1.8178211	1.7874565	tensorphylo
32	16	3	48	2.3993733	2.3800295	tensorphylo
32	16	4	48	1.4404407	1.4096825	tensorphylo
32	32	1	48	0.9399332	0.910938	tensorphylo
32	32	2	48	1.7065225	1.6741735	tensorphylo
32	32	3	48	1.9784714	1.964925	tensorphylo
32	32	4	48	1.6502295	1.52725	tensorphylo
64	2	1	48	1.1064506	1.067763	tensorphylo
64	2	2	48	3.4725278	3.4375015	tensorphylo
64	2	3	48	3.9251022	3.892991	tensorphylo
64	2	4	48	3.9046063	3.872819	tensorphylo
64	4	1	48	1.3883707	1.346399	tensorphylo
64	4	2	48	3.1350445	3.0874435	tensorphylo
64	4	3	48	3.5734165	3.5423795	tensorphylo
64	4	4	48	3.7450384	3.46983	tensorphylo
64	8	1	48	1.3381129	1.29314	tensorphylo
64	8	2	48	3.7621067	3.7157275	tensorphylo
64	8	3	48	3.6484875	3.6450025	tensorphylo
64	8	4	48	6.0091486	5.77813	tensorphylo
64	16	1	48	1.4225729	1.38047	tensorphylo
64	16	2	48	3.1278818	3.0796535	tensorphylo
64	16	3	48	4.1126936	3.8858365	tensorphylo
64	16	4	48	3.7337101	3.039535	tensorphylo
64	32	1	48	1.8007692	1.7649885	tensorphylo
64	32	2	48	3.383812	3.343796	tensorphylo
64	32	3	48	2.9684902	2.9489045	tensorphylo
64	32	4	48	3.8323274	3.141051	tensorphylo
128	2	1	48	2.3451549	2.271523	tensorphylo
128	2	2	48	7.5451849	7.451545	tensorphylo
128	2	3	48	7.2864175	7.214196	tensorphylo
128	2	4	48	7.5670051	6.406209	tensorphylo
128	4	1	48	2.3651301	2.2877385	tensorphylo
128	4	2	48	6.0334739	5.967222	tensorphylo
128	4	3	48	6.6759357	6.606904	tensorphylo
128	4	4	48	10.4274644	10.664428	tensorphylo
128	8	1	48	2.2831383	2.2007775	tensorphylo
128	8	2	48	6.2955746	6.2085275	tensorphylo
128	8	3	48	7.0777685	7.016248	tensorphylo
128	8	4	48	7.0725861	6.362995	tensorphylo
128	16	1	48	3.4558531	3.3721065	tensorphylo
128	16	2	48	6.9638377	6.890173	tensorphylo
128	16	3	48	6.6661203	6.5814635	tensorphylo
128	16	4	48	11.3874384	11.314196	tensorphylo
128	32	1	48	3.5259098	3.447034	tensorphylo
128	32	2	48	8.169086	8.0678365	tensorphylo
128	32	3	48	7.7263598	7.302551	tensorphylo
128	32	4	48	9.340292	8.021773	tensorphylo
256	2	1	48	4.2302078	3.9835805	tensorphylo
256	2	2	48	4.2140087	3.9531995	tensorphylo
256	2	3	48	13.3646675	12.110047	tensorphylo
256	2	4	48	4.8919683	4.585891	tensorphylo
256	4	1	48	4.6556115	4.4063315	tensorphylo
256	4	2	48	4.3479475	3.993933	tensorphylo
256	4	3	48	4.9322508	4.5698395	tensorphylo
256	4	4	48	4.9815902	4.6254765	tensorphylo
256	8	1	48	5.0365917	4.794007	tensorphylo
256	8	2	48	5.060712	4.664488	tensorphylo
256	8	3	48	4.6262473	4.2441355	tensorphylo
256	8	4	48	6.6640211	5.263498	tensorphylo
256	16	1	48	6.2145873	5.9643725	tensorphylo
256	16	2	48	4.7167794	4.4905455	tensorphylo
256	16	3	48	4.8481352	4.436323	tensorphylo
256	16	4	48	5.0850086	4.607252	tensorphylo
256	32	1	48	7.9249884	7.7017885	tensorphylo
256	32	2	48	5.2146588	4.989782	tensorphylo
256	32	3	48	5.0562143	4.8311325	tensorphylo
256	32	4	48	5.440987	5.0758205	tensorphylo
512	2	1	48	8.6396635	7.9061735	tensorphylo
512	2	2	48	8.3902769	7.459048	tensorphylo
512	2	3	48	9.6825477	8.738371	tensorphylo
512	2	4	48	9.5929832	8.70635	tensorphylo
512	4	1	48	9.6005477	8.818772	tensorphylo
512	4	2	48	8.869858	7.9154395	tensorphylo
512	4	3	48	9.9057599	9.107412	tensorphylo
512	4	4	48	9.804863	8.7279365	tensorphylo
512	8	1	48	10.4630688	9.659887	tensorphylo
512	8	2	48	33.314181	29.5572895	tensorphylo
512	8	3	48	29.0017067	28.2415995	tensorphylo
512	8	4	48	27.1149974	24.2248705	tensorphylo
512	16	1	48	12.0389981	11.2668615	tensorphylo
512	16	2	48	27.2006792	25.659645	tensorphylo
512	16	3	48	28.9584927	28.2342605	tensorphylo
512	16	4	48	44.2937145	46.1005025	tensorphylo
512	32	1	48	16.1532251	15.1051995	tensorphylo
512	32	2	48	11.217682	10.3010245	tensorphylo
512	32	3	48	10.2143792	9.313683	tensorphylo
512	32	4	48	10.7199789	9.794736	tensorphylo
1024	2	1	48	19.6687701	16.395121	tensorphylo
1024	2	2	48	18.3495172	15.159586	tensorphylo
1024	2	3	48	24.0770778	21.458252	tensorphylo
1024	2	4	48	23.5945529	18.522365	tensorphylo
1024	4	1	48	20.0419849	16.923816	tensorphylo
1024	4	2	48	18.4416401	15.2559975	tensorphylo
1024	4	3	48	48.7587252	52.2182765	tensorphylo
1024	4	4	48	55.5583743	49.053179	tensorphylo
1024	8	1	48	22.6445542	19.6108125	tensorphylo
1024	8	2	48	19.5379924	16.412505	tensorphylo
1024	8	3	48	20.5639231	17.4378945	tensorphylo
1024	8	4	48	21.2176148	17.5951295	tensorphylo
1024	16	1	48	26.1681803	23.016826	tensorphylo
1024	16	2	48	82.5127624	86.1634885	tensorphylo
1024	16	3	48	64.7244204	61.9033785	tensorphylo
1024	16	4	48	55.4524303	49.9595455	tensorphylo
1024	32	1	48	31.9807011	28.53518	tensorphylo
1024	32	2	48	25.2074109	22.20314	tensorphylo
1024	32	3	48	57.4649932	54.5135795	tensorphylo
1024	32	4	48	59.8973264	50.200441	tensorphylo
32	2	1	49	0.6335238	0.607374	tensorphylo
32	2	2	49	2.0682696	2.080832	tensorphylo
32	2	3	49	2.3851586	2.424535	tensorphylo
32	2	4	49	4.8528871	5.1732365	tensorphylo
32	4	1	49	0.5852012	0.561413	tensorphylo
32	4	2	49	1.9366678	1.876201	tensorphylo
32	4	3	49	1.65107	1.559558	tensorphylo
32	4	4	49	2.5636521	2.599154	tensorphylo
32	8	1	49	0.660961	0.635992	tensorphylo
32	8	2	49	1.6487453	1.624666	tensorphylo
32	8	3	49	2.0973509	2.101783	tensorphylo
32	8	4	49	3.2295946	3.2821115	tensorphylo
32	16	1	49	0.9512779	0.9260055	tensorphylo
32	16	2	49	1.8367549	1.8134505	tensorphylo
32	16	3	49	2.273655	2.2028685	tensorphylo
32	16	4	49	3.1007972	3.1427115	tensorphylo
32	32	1	49	0.9665463	0.9417495	tensorphylo
32	32	2	49	1.9057907	1.895717	tensorphylo
32	32	3	49	1.643526	1.6210785	tensorphylo
32	32	4	49	2.1465755	1.9100055	tensorphylo
64	2	1	49	1.0492556	1.0156725	tensorphylo
64	2	2	49	3.2874415	3.2591515	tensorphylo
64	2	3	49	3.6788603	3.646089	tensorphylo
64	2	4	49	5.4036934	5.424054	tensorphylo
64	4	1	49	1.0362996	0.997079	tensorphylo
64	4	2	49	3.4433973	3.412799	tensorphylo
64	4	3	49	3.241993	3.2088445	tensorphylo
64	4	4	49	3.0768655	2.959667	tensorphylo
64	8	1	49	1.2805407	1.2405985	tensorphylo
64	8	2	49	3.5039297	3.4768205	tensorphylo
64	8	3	49	3.6757115	3.649328	tensorphylo
64	8	4	49	6.5381798	6.44971	tensorphylo
64	16	1	49	1.8452378	1.8154595	tensorphylo
64	16	2	49	2.8286023	2.793084	tensorphylo
64	16	3	49	3.2448794	3.2115505	tensorphylo
64	16	4	49	6.491858	6.3482965	tensorphylo
64	32	1	49	2.2919492	2.2595715	tensorphylo
64	32	2	49	3.5315555	3.489223	tensorphylo
64	32	3	49	3.7040835	3.673149	tensorphylo
64	32	4	49	4.3521623	3.58135	tensorphylo
128	2	1	49	2.1254892	2.058282	tensorphylo
128	2	2	49	6.5696309	6.501452	tensorphylo
128	2	3	49	7.4071748	7.33408	tensorphylo
128	2	4	49	11.2011262	11.185866	tensorphylo
128	4	1	49	2.1185561	2.0486265	tensorphylo
128	4	2	49	5.4442137	5.3846735	tensorphylo
128	4	3	49	6.4545931	6.3932735	tensorphylo
128	4	4	49	6.7875213	5.68342	tensorphylo
128	8	1	49	2.542984	2.471726	tensorphylo
128	8	2	49	7.4105696	7.341911	tensorphylo
128	8	3	49	6.7346067	6.664263	tensorphylo
128	8	4	49	7.0352023	6.492555	tensorphylo
128	16	1	49	2.9048295	2.839332	tensorphylo
128	16	2	49	6.1927261	6.1207055	tensorphylo
128	16	3	49	7.7055646	7.555972	tensorphylo
128	16	4	49	5.9920065	5.9241515	tensorphylo
128	32	1	49	4.3278288	4.239974	tensorphylo
128	32	2	49	7.4211886	7.346175	tensorphylo
128	32	3	49	7.6197926	7.544082	tensorphylo
128	32	4	49	6.7849711	6.189483	tensorphylo
256	2	1	49	4.0255686	3.805538	tensorphylo
256	2	2	49	13.3281898	13.111759	tensorphylo
256	2	3	49	15.2454523	15.033101	tensorphylo
256	2	4	49	24.6501061	25.9187445	tensorphylo
256	4	1	49	4.4785776	4.2660295	tensorphylo
256	4	2	49	11.1046081	12.829105	tensorphylo
256	4	3	49	4.8838257	4.365311	tensorphylo
256	4	4	49	4.8994508	4.609384	tensorphylo
256	8	1	49	4.9948619	4.7520435	tensorphylo
256	8	2	49	4.4159337	4.188601	tensorphylo
256	8	3	49	4.8012066	4.433043	tensorphylo
256	8	4	49	11.9163876	11.707632	tensorphylo
256	16	1	49	6.1622344	5.9340735	tensorphylo
256	16	2	49	12.4613555	12.236409	tensorphylo
256	16	3	49	13.7515107	13.5538005	tensorphylo
256	16	4	49	13.4980733	12.2319605	tensorphylo
256	32	1	49	6.6924341	6.459509	tensorphylo
256	32	2	49	15.2240298	14.9687515	tensorphylo
256	32	3	49	12.8782271	12.660718	tensorphylo
256	32	4	49	13.3639869	13.0800455	tensorphylo
512	2	1	49	8.8126876	8.0580785	tensorphylo
512	2	2	49	36.5553991	31.8017525	tensorphylo
512	2	3	49	29.3752495	28.5402435	tensorphylo
512	2	4	49	24.759244	24.018948	tensorphylo
512	4	1	49	9.3702548	8.593805	tensorphylo
512	4	2	49	27.9436566	28.447522	tensorphylo
512	4	3	49	28.357691	27.603824	tensorphylo
512	4	4	49	24.0814156	22.9890895	tensorphylo
512	8	1	49	10.972174	10.1780245	tensorphylo
512	8	2	49	32.5529053	29.5707785	tensorphylo
512	8	3	49	28.4734381	27.7323795	tensorphylo
512	8	4	49	33.7827495	32.52899	tensorphylo
512	16	1	49	12.3117916	11.522763	tensorphylo
512	16	2	49	28.9334499	27.011415	tensorphylo
512	16	3	49	28.2708653	27.3700215	tensorphylo
512	16	4	49	29.5480317	24.2905525	tensorphylo
512	32	1	49	15.0410878	14.1625275	tensorphylo
512	32	2	49	31.6014019	30.8152105	tensorphylo
512	32	3	49	29.7133683	29.086999	tensorphylo
512	32	4	49	25.2911616	10.6392335	tensorphylo
1024	2	1	49	19.3926843	16.1405315	tensorphylo
1024	2	2	49	17.8180834	14.852947	tensorphylo
1024	2	3	49	19.1117441	16.131778	tensorphylo
1024	2	4	49	21.3488804	17.608639	tensorphylo
1024	4	1	49	21.2034698	17.8562175	tensorphylo
1024	4	2	49	18.6328108	15.495786	tensorphylo
1024	4	3	49	19.37332	16.2275335	tensorphylo
1024	4	4	49	21.8974194	18.5676495	tensorphylo
