ntips	nstates	this_algo	error	rep	mean_time	median_time	algo
512	32	0	3.78821906463918	50	10.1942482	10.246802	AUTO_TUNING
1024	32	0	10.3549966092482	50	21.2830057	21.314588	AUTO_TUNING
32	2	1	10.5918865760935	50	0.2749993	0.2684885	SEQUENTIAL_OPTIMIZED
64	2	1	29.6453665174122	50	0.3546131	0.3452815	SEQUENTIAL_OPTIMIZED
128	2	1	94.6608336174693	50	0.5035825	0.4941525	SEQUENTIAL_OPTIMIZED
256	2	1	226.747536618506	50	0.893759	0.883632	SEQUENTIAL_OPTIMIZED
512	2	1	620.185855311817	50	1.5509726	1.5420715	SEQUENTIAL_OPTIMIZED
1024	2	1	1193.16254729664	50	3.7414427	3.734977	SEQUENTIAL_OPTIMIZED
32	4	1	8.97939596270691	50	0.2418877	0.234274	SEQUENTIAL_OPTIMIZED
64	4	1	30.4934771736361	50	0.3575856	0.34973	SEQUENTIAL_OPTIMIZED
128	4	1	107.032872408365	50	0.5220858	0.516313	SEQUENTIAL_OPTIMIZED
256	4	1	259.582856106923	50	0.9124509	0.90282	SEQUENTIAL_OPTIMIZED
512	4	1	592.528362340964	50	1.7836271	1.771815	SEQUENTIAL_OPTIMIZED
1024	4	1	1145.43493702501	50	4.2653243	4.2301955	SEQUENTIAL_OPTIMIZED
32	8	1	10.1266933321676	50	0.3533995	0.3319155	SEQUENTIAL_OPTIMIZED
64	8	1	29.9599409294799	50	0.5234552	0.511803	SEQUENTIAL_OPTIMIZED
128	8	1	102.9811499089	50	0.7684261	0.757188	SEQUENTIAL_OPTIMIZED
256	8	1	249.870513902509	50	1.2790729	1.272886	SEQUENTIAL_OPTIMIZED
512	8	1	596.900456085073	50	2.0969819	2.0455515	SEQUENTIAL_OPTIMIZED
1024	8	1	1246.23723792298	50	5.6930345	5.651276	SEQUENTIAL_OPTIMIZED
32	16	1	10.4566791275936	50	0.7707467	0.7634405	SEQUENTIAL_OPTIMIZED
64	16	1	29.3960559913751	50	0.6783901	0.681338	SEQUENTIAL_OPTIMIZED
128	16	1	93.6899594434095	50	0.856326	0.8500325	SEQUENTIAL_OPTIMIZED
256	16	1	268.918334186837	50	1.3098147	1.324751	SEQUENTIAL_OPTIMIZED
512	16	1	579.170088303393	50	3.0512856	3.0442295	SEQUENTIAL_OPTIMIZED
1024	16	1	1175.76326667204	50	7.2293906	7.182995	SEQUENTIAL_OPTIMIZED
32	32	1	10.2124562238252	50	0.9601257	0.9508925	SEQUENTIAL_OPTIMIZED
64	32	1	28.7315652704915	50	0.7974254	0.789414	SEQUENTIAL_OPTIMIZED
128	32	1	84.0398041544686	50	1.7868128	1.759023	SEQUENTIAL_OPTIMIZED
256	32	1	250.917285918941	50	2.2532411	2.232286	SEQUENTIAL_OPTIMIZED
512	32	1	534.658863152736	50	4.337021	4.26441	SEQUENTIAL_OPTIMIZED
1024	32	1	1312.04095166693	50	11.1341568	11.1285685	SEQUENTIAL_OPTIMIZED
32	2	2	1.49965923341711e-05	50	0.6006459	0.589006	SEQUENTIAL_BRANCHWISE
64	2	2	2.79998573375906e-05	50	1.1677169	1.164277	SEQUENTIAL_BRANCHWISE
128	2	2	9.64132803176199e-05	50	2.2521915	2.252171	SEQUENTIAL_BRANCHWISE
256	2	2	0.000171648918751544	50	4.6486702	4.7043605	SEQUENTIAL_BRANCHWISE
512	2	2	0.000277241547223639	50	8.4161971	8.2584045	SEQUENTIAL_BRANCHWISE
1024	2	2	0.000593735449911037	50	18.6903666	18.702314	SEQUENTIAL_BRANCHWISE
32	4	2	1.71508692261568e-05	50	0.6701122	0.669243	SEQUENTIAL_BRANCHWISE
64	4	2	3.69192322864365e-05	50	1.1067417	1.101219	SEQUENTIAL_BRANCHWISE
128	4	2	8.48735083991414e-05	50	2.2966642	2.256189	SEQUENTIAL_BRANCHWISE
256	4	2	0.000143964981532463	50	4.1148543	4.0876385	SEQUENTIAL_BRANCHWISE
512	4	2	0.000253454801850239	50	8.4903169	8.4987465	SEQUENTIAL_BRANCHWISE
1024	4	2	0.000563287587965533	50	16.591101	16.5938685	SEQUENTIAL_BRANCHWISE
32	8	2	1.68859034275215e-05	50	0.8762643	0.8708605	SEQUENTIAL_BRANCHWISE
64	8	2	3.84324585809281e-05	50	1.4162384	1.407489	SEQUENTIAL_BRANCHWISE
128	8	2	7.47732966317471e-05	50	2.5363338	2.510266	SEQUENTIAL_BRANCHWISE
256	8	2	0.000166447868650721	50	5.1761393	5.1917275	SEQUENTIAL_BRANCHWISE
512	8	2	0.00029772904224501	50	12.1728139	11.3072875	SEQUENTIAL_BRANCHWISE
1024	8	2	0.00056393810245936	50	20.9772646	20.808894	SEQUENTIAL_BRANCHWISE
32	16	2	2.24231907210992e-05	50	1.0609693	1.054807	SEQUENTIAL_BRANCHWISE
64	16	2	5.12422787011246e-05	50	1.8282228	1.8146395	SEQUENTIAL_BRANCHWISE
128	16	2	7.52562133072843e-05	50	3.469297	3.457243	SEQUENTIAL_BRANCHWISE
256	16	2	0.000139151801590742	50	6.0626782	6.1038545	SEQUENTIAL_BRANCHWISE
512	16	2	0.000304363338159419	50	12.1057502	12.043135	SEQUENTIAL_BRANCHWISE
1024	16	2	0.000634175135701298	50	25.276541	25.2606125	SEQUENTIAL_BRANCHWISE
32	32	2	1.88520897168587e-05	50	1.1929155	1.184736	SEQUENTIAL_BRANCHWISE
64	32	2	2.97824713442196e-05	50	1.8749956	1.8662995	SEQUENTIAL_BRANCHWISE
128	32	2	6.12037884479832e-05	50	3.7672522	3.743136	SEQUENTIAL_BRANCHWISE
256	32	2	0.00016064392343651	50	6.9151215	6.8681355	SEQUENTIAL_BRANCHWISE
512	32	2	0.000265907067614535	50	14.0386378	13.9575685	SEQUENTIAL_BRANCHWISE
1024	32	2	0.000638105034795444	50	28.9449135	28.85211	SEQUENTIAL_BRANCHWISE
32	2	0	12.4245615312251	51	0.1152674	0.1093675	AUTO_TUNING
64	2	0	1.07109640070675	51	0.6654587	0.6512645	AUTO_TUNING
128	2	0	1.47331907135595	51	1.6164701	1.6089835	AUTO_TUNING
256	2	0	2.03229939423466	51	3.1733221	3.1584555	AUTO_TUNING
512	2	0	4.89986158577631	51	6.1600573	6.155535	AUTO_TUNING
1024	2	0	7.23579211099127	51	13.2722699	13.4428955	AUTO_TUNING
32	4	0	8.88416238789902	51	0.1605232	0.1542215	AUTO_TUNING
64	4	0	0.230671504724356	51	0.8011318	0.7903365	AUTO_TUNING
128	4	0	1.23872389917858	51	1.5064097	1.4513385	AUTO_TUNING
256	4	0	2.1535287009641	51	3.1306247	3.109481	AUTO_TUNING
512	4	0	4.74177136896344	51	6.3118721	6.2574405	AUTO_TUNING
1024	4	0	10.6408376324598	51	12.8758614	12.7191225	AUTO_TUNING
32	8	0	10.8738476095444	51	0.1419297	0.1366735	AUTO_TUNING
64	8	0	0.303622497070208	51	1.1362658	1.12627	AUTO_TUNING
128	8	0	2.11371665997746	51	1.711463	1.7096385	AUTO_TUNING
256	8	0	2.44774019114425	51	3.5106537	3.481843	AUTO_TUNING
512	8	0	4.62302045677029	51	7.7445515	7.759086	AUTO_TUNING
1024	8	0	5.62482798418864	51	15.966876	16.028294	AUTO_TUNING
32	16	0	8.98279674426788	51	0.1507857	0.142721	AUTO_TUNING
64	16	0	0.289980561503739	51	1.4692514	1.4170215	AUTO_TUNING
128	16	0	1.74418084569905	51	2.0901349	2.0745795	AUTO_TUNING
256	16	0	2.08575229750039	51	4.0233956	3.974663	AUTO_TUNING
512	16	0	5.79851163187027	51	7.8836112	7.845104	AUTO_TUNING
1024	16	0	11.7639132289903	51	17.5438713	17.352307	AUTO_TUNING
32	32	0	6.31160197678572	51	0.283761	0.27675	AUTO_TUNING
64	32	0	1.0132434062527	51	1.4234954	1.417083	AUTO_TUNING
128	32	0	1.04258130946985	51	2.5464772	2.5138535	AUTO_TUNING
256	32	0	3.4175758008501	51	4.5942919	4.575682	AUTO_TUNING
512	32	0	3.96202115882784	51	10.3364485	10.411048	AUTO_TUNING
1024	32	0	11.212595381292	51	20.9107462	20.7296	AUTO_TUNING
32	2	1	12.832730275083	51	0.267402	0.257029	SEQUENTIAL_OPTIMIZED
64	2	1	33.5113292847379	51	0.4560594	0.449852	SEQUENTIAL_OPTIMIZED
128	2	1	112.690651776077	51	0.57441	0.5631965	SEQUENTIAL_OPTIMIZED
256	2	1	269.925225426277	51	0.9453247	0.936563	SEQUENTIAL_OPTIMIZED
512	2	1	563.985915832698	51	1.6281305	1.6174705	SEQUENTIAL_OPTIMIZED
1024	2	1	1187.93678170877	51	3.7220989	3.691517	SEQUENTIAL_OPTIMIZED
32	4	1	9.76441926465859	51	0.3452487	0.3373275	SEQUENTIAL_OPTIMIZED
64	4	1	29.5719426362202	51	0.3478071	0.340218	SEQUENTIAL_OPTIMIZED
128	4	1	97.2777538474602	51	0.5916833	0.5755375	SEQUENTIAL_OPTIMIZED
256	4	1	250.172295038104	51	1.1720875	1.156159	SEQUENTIAL_OPTIMIZED
512	4	1	586.073917174554	51	2.0754323	2.061111	SEQUENTIAL_OPTIMIZED
1024	4	1	1229.05071454927	51	4.3456433	4.343704	SEQUENTIAL_OPTIMIZED
32	8	1	8.28123850056997	51	0.4704094	0.46658	SEQUENTIAL_OPTIMIZED
64	8	1	36.0022777312033	51	0.3803242	0.370845	SEQUENTIAL_OPTIMIZED
128	8	1	95.1082553453963	51	0.6310269	0.617952	SEQUENTIAL_OPTIMIZED
256	8	1	263.21185206836	51	1.1784999	1.16481	SEQUENTIAL_OPTIMIZED
512	8	1	548.636945281851	51	2.1319139	2.1284535	SEQUENTIAL_OPTIMIZED
1024	8	1	1234.40702076823	51	5.2029369	5.1200595	SEQUENTIAL_OPTIMIZED
32	16	1	12.1682096384764	51	0.3351873	0.327631	SEQUENTIAL_OPTIMIZED
64	16	1	29.1034309586262	51	0.6544338	0.655262	SEQUENTIAL_OPTIMIZED
128	16	1	107.447776123516	51	0.9541274	0.9428565	SEQUENTIAL_OPTIMIZED
256	16	1	281.328226779665	51	1.5389104	1.516795	SEQUENTIAL_OPTIMIZED
512	16	1	554.550379328995	51	3.0495226	3.0598095	SEQUENTIAL_OPTIMIZED
1024	16	1	1234.31768553632	51	7.255688	7.2716985	SEQUENTIAL_OPTIMIZED
32	32	1	8.58033472233727	51	0.6930681	0.685315	SEQUENTIAL_OPTIMIZED
64	32	1	33.7651892271401	51	1.4663896	1.4462545	SEQUENTIAL_OPTIMIZED
128	32	1	96.191880066025	51	1.3126027	1.303882	SEQUENTIAL_OPTIMIZED
256	32	1	253.88192768979	51	2.7538019	2.721908	SEQUENTIAL_OPTIMIZED
512	32	1	589.292802566587	51	4.2793176	4.262483	SEQUENTIAL_OPTIMIZED
1024	32	1	1229.24251851292	51	11.7189972	11.7246675	SEQUENTIAL_OPTIMIZED
32	2	2	1.53067423909192e-05	51	0.5203638	0.511393	SEQUENTIAL_BRANCHWISE
64	2	2	3.42990911690322e-05	51	1.2619677	1.2564245	SEQUENTIAL_BRANCHWISE
128	2	2	6.41441720574676e-05	51	2.1910441	2.1813435	SEQUENTIAL_BRANCHWISE
256	2	2	0.000148319666664065	51	4.3722974	4.364245	SEQUENTIAL_BRANCHWISE
512	2	2	0.00028440129426599	51	9.2792184	9.25329	SEQUENTIAL_BRANCHWISE
1024	2	2	0.000545104585853551	51	18.3051839	18.08715	SEQUENTIAL_BRANCHWISE
32	4	2	2.57143459876374e-05	51	0.7341255	0.7229325	SEQUENTIAL_BRANCHWISE
64	4	2	4.13490674020522e-05	51	1.1187219	1.1165325	SEQUENTIAL_BRANCHWISE
128	4	2	7.4935708397561e-05	51	2.3746011	2.3698615	SEQUENTIAL_BRANCHWISE
256	4	2	0.000146485920083705	51	4.2895717	4.266255	SEQUENTIAL_BRANCHWISE
512	4	2	0.000270788462898963	51	9.0087045	8.8367915	SEQUENTIAL_BRANCHWISE
1024	4	2	0.000552702583945575	51	16.7345928	16.657972	SEQUENTIAL_BRANCHWISE
32	8	2	1.24176687457123e-05	51	0.619633	0.6135035	SEQUENTIAL_BRANCHWISE
64	8	2	3.16929097579077e-05	51	1.3738198	1.3772515	SEQUENTIAL_BRANCHWISE
128	8	2	0.000109264183066671	51	2.8726773	2.86426	SEQUENTIAL_BRANCHWISE
256	8	2	0.000142861087738311	51	5.0273503	4.8632765	SEQUENTIAL_BRANCHWISE
512	8	2	0.000290991520955686	51	10.8049227	10.8022495	SEQUENTIAL_BRANCHWISE
1024	8	2	0.000578929573975984	51	21.1665411	20.861087	SEQUENTIAL_BRANCHWISE
32	16	2	2.83976110040385e-05	51	1.0727732	1.099333	SEQUENTIAL_BRANCHWISE
64	16	2	3.18397004974713e-05	51	1.7731065	1.773783	SEQUENTIAL_BRANCHWISE
128	16	2	4.8657286612297e-05	51	2.9357435	2.932402	SEQUENTIAL_BRANCHWISE
256	16	2	0.000136249355705331	51	6.6679448	6.656063	SEQUENTIAL_BRANCHWISE
512	16	2	0.000288349371203367	51	11.8415749	11.918331	SEQUENTIAL_BRANCHWISE
1024	16	2	0.000575170704223638	51	26.0854095	25.942668	SEQUENTIAL_BRANCHWISE
32	32	2	1.78651963267384e-05	51	1.1651093	1.169156	SEQUENTIAL_BRANCHWISE
64	32	2	3.14790985385116e-05	51	1.7461777	1.7326805	SEQUENTIAL_BRANCHWISE
128	32	2	8.11691586761754e-05	51	4.180319	4.1461455	SEQUENTIAL_BRANCHWISE
256	32	2	0.000138282110924592	51	6.2978378	6.1879045	SEQUENTIAL_BRANCHWISE
512	32	2	0.000321624531693487	51	14.203466	14.2381725	SEQUENTIAL_BRANCHWISE
1024	32	2	0.000560598432912229	51	29.7199898	29.8439615	SEQUENTIAL_BRANCHWISE
32	2	0	10.9617070844622	52	0.1109993	0.105124	AUTO_TUNING
64	2	0	0.587386699389157	52	0.7963348	0.784535	AUTO_TUNING
128	2	0	0.92305945664782	52	1.9873233	2.000185	AUTO_TUNING
256	2	0	1.27703778534982	52	3.6036622	3.5492265	AUTO_TUNING
512	2	0	5.37907395675097	52	6.6065391	6.567749	AUTO_TUNING
1024	2	0	9.35070138200354	52	13.8232402	13.950701	AUTO_TUNING
32	4	0	8.25325340184527	52	0.1148123	0.105985	AUTO_TUNING
64	4	0	1.21367589242379	52	0.6950197	0.6951755	AUTO_TUNING
128	4	0	1.81957268582363	52	1.4484111	1.438649	AUTO_TUNING
256	4	0	2.80214674409058	52	3.4594775	3.4249965	AUTO_TUNING
512	4	0	5.48896684401893	52	5.9162877	5.9367795	AUTO_TUNING
1024	4	0	8.75621167221311	52	12.5098462	12.5073985	AUTO_TUNING
32	8	0	7.24723190825558	52	0.1353492	0.1259315	AUTO_TUNING
64	8	0	1.31267684910839	52	0.8665309	0.8585195	AUTO_TUNING
128	8	0	1.14777709917996	52	1.8898007	1.8772055	AUTO_TUNING
256	8	0	4.21045408885948	52	3.0302895	3.014812	AUTO_TUNING
512	8	0	4.76810538761106	52	7.0420493	6.955691	AUTO_TUNING
1024	8	0	10.5740983419348	52	15.0043518	14.958522	AUTO_TUNING
32	16	0	10.3459235986174	52	0.1347752	0.126895	AUTO_TUNING
64	16	0	0.366440345431073	52	1.1187547	1.112412	AUTO_TUNING
128	16	0	0.733998055528616	52	2.2135572	2.205431	AUTO_TUNING
256	16	0	2.69098258973821	52	4.1210371	4.1217915	AUTO_TUNING
512	16	0	4.62776436662261	52	9.0409715	8.978713	AUTO_TUNING
1024	16	0	8.45882352211561	52	17.7885142	17.72348	AUTO_TUNING
32	32	0	9.80808836804953	52	0.1917283	0.1833315	AUTO_TUNING
64	32	0	0.52929037381115	52	1.4824985	1.4747495	AUTO_TUNING
128	32	0	0.14494968281889	52	2.8570768	2.8522675	AUTO_TUNING
256	32	0	2.40850881541331	52	5.0762018	5.068789	AUTO_TUNING
512	32	0	6.941301013866	52	9.1339349	9.1465055	AUTO_TUNING
1024	32	0	9.06902928495788	52	20.115256	19.7905975	AUTO_TUNING
32	2	1	6.99256682757534	52	0.3005013	0.2907105	SEQUENTIAL_OPTIMIZED
64	2	1	36.0761360273313	52	0.3864906	0.379496	SEQUENTIAL_OPTIMIZED
128	2	1	96.7771190160523	52	0.5847994	0.5783255	SEQUENTIAL_OPTIMIZED
256	2	1	252.069616658669	52	0.7652363	0.757721	SEQUENTIAL_OPTIMIZED
512	2	1	604.142648899288	52	1.7032548	1.67772	SEQUENTIAL_OPTIMIZED
1024	2	1	1215.62980660166	52	3.5252743	3.4844875	SEQUENTIAL_OPTIMIZED
32	4	1	9.8384848788925	52	0.3793443	0.3733255	SEQUENTIAL_OPTIMIZED
64	4	1	39.3966473404122	52	0.5007207	0.491303	SEQUENTIAL_OPTIMIZED
128	4	1	95.2226721387262	52	0.6141144	0.6075995	SEQUENTIAL_OPTIMIZED
256	4	1	257.050098469316	52	1.0901285	1.0825025	SEQUENTIAL_OPTIMIZED
512	4	1	529.381927741014	52	1.8227206	1.7685965	SEQUENTIAL_OPTIMIZED
1024	4	1	1195.63724934007	52	4.4321492	4.439029	SEQUENTIAL_OPTIMIZED
32	8	1	11.5479068118303	52	0.3564253	0.3471675	SEQUENTIAL_OPTIMIZED
64	8	1	25.0477667954577	52	0.6197724	0.6148155	SEQUENTIAL_OPTIMIZED
128	8	1	94.3393603366166	52	0.5570916	0.547924	SEQUENTIAL_OPTIMIZED
256	8	1	246.0306104465	52	1.0720885	1.0659795	SEQUENTIAL_OPTIMIZED
512	8	1	537.32261148243	52	2.3492918	2.3453435	SEQUENTIAL_OPTIMIZED
1024	8	1	1199.12762768693	52	5.2115715	5.1561805	SEQUENTIAL_OPTIMIZED
32	16	1	8.68092872450704	52	0.5717286	0.564652	SEQUENTIAL_OPTIMIZED
64	16	1	35.045834246358	52	0.6320929	0.623036	SEQUENTIAL_OPTIMIZED
128	16	1	83.5876763642637	52	0.8014926	0.792284	SEQUENTIAL_OPTIMIZED
256	16	1	265.241674924607	52	1.3644636	1.339224	SEQUENTIAL_OPTIMIZED
512	16	1	524.874389551472	52	2.5464526	2.541631	SEQUENTIAL_OPTIMIZED
1024	16	1	1202.95594278094	52	7.1182396	7.0265595	SEQUENTIAL_OPTIMIZED
32	32	1	9.78678788226622	52	0.664487	0.6605305	SEQUENTIAL_OPTIMIZED
64	32	1	31.3565620852086	52	0.7808163	0.773588	SEQUENTIAL_OPTIMIZED
128	32	1	95.1195063603584	52	1.8324417	1.8140655	SEQUENTIAL_OPTIMIZED
256	32	1	238.610833232117	52	2.0614882	2.032616	SEQUENTIAL_OPTIMIZED
512	32	1	546.169240099382	52	4.1952881	4.133784	SEQUENTIAL_OPTIMIZED
1024	32	1	1260.23315907892	52	11.6619416	11.709067	SEQUENTIAL_OPTIMIZED
32	2	2	2.80605081712793e-05	52	0.7611076	0.7495005	SEQUENTIAL_BRANCHWISE
64	2	2	4.86528250007723e-05	52	1.407776	1.403594	SEQUENTIAL_BRANCHWISE
128	2	2	6.44688224156198e-05	52	2.1961732	2.1922085	SEQUENTIAL_BRANCHWISE
256	2	2	0.000142486715787982	52	4.4758634	4.469492	SEQUENTIAL_BRANCHWISE
512	2	2	0.00029948775545563	52	8.8026795	8.7434345	SEQUENTIAL_BRANCHWISE
1024	2	2	0.000572147282355218	52	18.7256594	18.5523565	SEQUENTIAL_BRANCHWISE
32	4	2	9.71865246768289e-06	52	0.5738729	0.5645495	SEQUENTIAL_BRANCHWISE
64	4	2	4.14261863710408e-05	52	1.2052565	1.197528	SEQUENTIAL_BRANCHWISE
128	4	2	7.97914945280809e-05	52	1.9858678	2.008344	SEQUENTIAL_BRANCHWISE
256	4	2	0.000167215239059715	52	4.6114463	4.615493	SEQUENTIAL_BRANCHWISE
512	4	2	0.000294769718948373	52	8.3732619	8.370355	SEQUENTIAL_BRANCHWISE
1024	4	2	0.000576675562797391	52	16.5738687	16.3459825	SEQUENTIAL_BRANCHWISE
32	8	2	2.81959638499529e-05	52	1.0169394	1.0093175	SEQUENTIAL_BRANCHWISE
64	8	2	4.26913038467092e-05	52	1.5985244	1.608758	SEQUENTIAL_BRANCHWISE
128	8	2	6.82702978451744e-05	52	2.8787207	2.699686	SEQUENTIAL_BRANCHWISE
256	8	2	0.00010806674822561	52	4.6672145	4.6638115	SEQUENTIAL_BRANCHWISE
512	8	2	0.000290690164092666	52	10.102728	10.1148025	SEQUENTIAL_BRANCHWISE
1024	8	2	0.000552736858026037	52	20.4198491	20.6896045	SEQUENTIAL_BRANCHWISE
32	16	2	1.50685755500035e-05	52	0.9240416	0.9194045	SEQUENTIAL_BRANCHWISE
64	16	2	4.74690146603507e-05	52	1.6052074	1.617204	SEQUENTIAL_BRANCHWISE
128	16	2	7.7127477538852e-05	52	3.1552739	3.1525925	SEQUENTIAL_BRANCHWISE
256	16	2	0.00018399922350909	52	6.1189138	6.1450595	SEQUENTIAL_BRANCHWISE
512	16	2	0.000280343407894179	52	12.4451851	12.5086285	SEQUENTIAL_BRANCHWISE
1024	16	2	0.000517276628897889	52	25.1457715	25.3162905	SEQUENTIAL_BRANCHWISE
32	32	2	1.22496983436804e-05	52	0.8578594	0.8581505	SEQUENTIAL_BRANCHWISE
64	32	2	3.84174262109127e-05	52	2.1027752	2.1042635	SEQUENTIAL_BRANCHWISE
128	32	2	8.19963283618108e-05	52	3.7876907	3.762488	SEQUENTIAL_BRANCHWISE
256	32	2	0.000131937779372038	52	6.5026328	6.4987665	SEQUENTIAL_BRANCHWISE
512	32	2	0.000252510694281227	52	13.3111092	13.2971405	SEQUENTIAL_BRANCHWISE
1024	32	2	0.000535103106358292	52	27.879303	28.024894	SEQUENTIAL_BRANCHWISE
32	2	0	9.07779840890907	53	0.1358207	0.1272845	AUTO_TUNING
64	2	0	0.429302502263397	53	0.915284	0.897941	AUTO_TUNING
128	2	0	0.990501767535648	53	1.6540753	1.64041	AUTO_TUNING
256	2	0	2.90368428677243	53	3.2549859	3.254498	AUTO_TUNING
512	2	0	3.34405263117878	53	7.1380795	7.1514455	AUTO_TUNING
1024	2	0	7.09712727841406	53	15.3546066	14.347745	AUTO_TUNING
32	4	0	11.2217499038901	53	0.0998637	0.0920245	AUTO_TUNING
64	4	0	1.05336667066463	53	0.6914035	0.68265	AUTO_TUNING
128	4	0	0.876899655851048	53	1.556483	1.547012	AUTO_TUNING
256	4	0	1.79841442111973	53	2.8707216	2.8481675	AUTO_TUNING
512	4	0	4.96744795088307	53	6.0713948	5.956521	AUTO_TUNING
1024	4	0	9.0463531660464	53	12.538497	12.365518	AUTO_TUNING
32	8	0	7.33710971701042	53	0.1208598	0.1118685	AUTO_TUNING
64	8	0	0.349678795970107	53	1.2255966	1.221636	AUTO_TUNING
128	8	0	0.566923784304066	53	2.0999298	2.0615005	AUTO_TUNING
256	8	0	2.15864269962867	53	3.4834297	3.469789	AUTO_TUNING
512	8	0	5.39351071917918	53	7.133631	7.143799	AUTO_TUNING
1024	8	0	7.40550680783099	53	15.2302454	15.2832625	AUTO_TUNING
32	16	0	7.73009468595338	53	0.1116758	0.105001	AUTO_TUNING
64	16	0	0.558656749147531	53	1.3190561	1.269565	AUTO_TUNING
128	16	0	1.41177684906933	53	2.0179585	2.0197625	AUTO_TUNING
256	16	0	3.57179455986119	53	3.97085	4.010374	AUTO_TUNING
512	16	0	4.72074641187817	53	8.2311231	8.354816	AUTO_TUNING
1024	16	0	8.5379133015274	53	17.1587747	17.150382	AUTO_TUNING
32	32	0	7.81773790761062	53	0.1613842	0.153586	AUTO_TUNING
64	32	0	0.125035527041746	53	1.6213163	1.612161	AUTO_TUNING
128	32	0	1.01488481046832	53	2.3882295	2.392391	AUTO_TUNING
256	32	0	1.98508685808468	53	5.0949716	5.0631925	AUTO_TUNING
512	32	0	4.97799320946422	53	9.1399783	9.080598	AUTO_TUNING
1024	32	0	9.27988132008113	53	20.4722348	20.3192105	AUTO_TUNING
32	2	1	7.54385436116977	53	0.2568527	0.2508995	SEQUENTIAL_OPTIMIZED
64	2	1	32.4660956827759	53	0.3980813	0.3897665	SEQUENTIAL_OPTIMIZED
128	2	1	112.810129898135	53	0.6502928	0.6440895	SEQUENTIAL_OPTIMIZED
256	2	1	269.591922909681	53	0.8716108	0.863296	SEQUENTIAL_OPTIMIZED
512	2	1	573.971987234266	53	1.6057814	1.595023	SEQUENTIAL_OPTIMIZED
1024	2	1	1225.48764700532	53	3.7778466	3.765563	SEQUENTIAL_OPTIMIZED
32	4	1	8.88220771643201	53	0.1947213	0.1899325	SEQUENTIAL_OPTIMIZED
64	4	1	37.7098194820882	53	0.4763216	0.466375	SEQUENTIAL_OPTIMIZED
128	4	1	86.454611810544	53	0.5396297	0.529228	SEQUENTIAL_OPTIMIZED
256	4	1	257.606231978318	53	0.963541	0.95038	SEQUENTIAL_OPTIMIZED
512	4	1	544.873566975602	53	2.032001	1.995552	SEQUENTIAL_OPTIMIZED
1024	4	1	1292.6984101938	53	4.3143111	4.2776325	SEQUENTIAL_OPTIMIZED
32	8	1	8.81156897809101	53	0.2766557	0.272199	SEQUENTIAL_OPTIMIZED
64	8	1	35.4666888941658	53	0.4434519	0.434354	SEQUENTIAL_OPTIMIZED
128	8	1	102.029154608371	53	0.7484304	0.734187	SEQUENTIAL_OPTIMIZED
256	8	1	268.52998692764	53	1.114995	1.102736	SEQUENTIAL_OPTIMIZED
512	8	1	611.912557707687	53	2.1876329	2.1788835	SEQUENTIAL_OPTIMIZED
1024	8	1	1222.59786041213	53	5.3036083	5.2445355	SEQUENTIAL_OPTIMIZED
32	16	1	11.0260910210344	53	0.3115508	0.304015	SEQUENTIAL_OPTIMIZED
64	16	1	29.2848706430042	53	0.7644532	0.757188	SEQUENTIAL_OPTIMIZED
128	16	1	99.9459486111214	53	1.0106664	1.0014455	SEQUENTIAL_OPTIMIZED
256	16	1	256.473664650751	53	1.8437864	1.82245	SEQUENTIAL_OPTIMIZED
512	16	1	613.683019646223	53	3.4480508	2.7909315	SEQUENTIAL_OPTIMIZED
1024	16	1	1237.38553514584	53	7.0294172	6.945892	SEQUENTIAL_OPTIMIZED
32	32	1	11.7744411220136	53	0.6762663	0.669407	SEQUENTIAL_OPTIMIZED
64	32	1	38.3067565399258	53	1.0979636	1.0903745	SEQUENTIAL_OPTIMIZED
128	32	1	105.239147361917	53	1.6552274	1.6441205	SEQUENTIAL_OPTIMIZED
256	32	1	272.423459971972	53	2.0325258	2.021915	SEQUENTIAL_OPTIMIZED
512	32	1	553.844027310194	53	5.0121844	4.9871375	SEQUENTIAL_OPTIMIZED
1024	32	1	1185.90042597353	53	10.9840107	11.004851	SEQUENTIAL_OPTIMIZED
32	2	2	2.63914189488901e-05	53	0.6884474	0.677074	SEQUENTIAL_BRANCHWISE
64	2	2	2.89438174405632e-05	53	1.2424025	1.237544	SEQUENTIAL_BRANCHWISE
128	2	2	6.54399420909613e-05	53	2.285463	2.233762	SEQUENTIAL_BRANCHWISE
256	2	2	0.000136666930700358	53	4.4922142	4.481013	SEQUENTIAL_BRANCHWISE
512	2	2	0.000312236668150945	53	9.377848	9.381046	SEQUENTIAL_BRANCHWISE
1024	2	2	0.000580560697244437	53	18.3061105	18.2718755	SEQUENTIAL_BRANCHWISE
32	4	2	1.24264893841541e-05	53	0.5758819	0.572237	SEQUENTIAL_BRANCHWISE
64	4	2	3.95447519423442e-05	53	1.1099766	1.103105	SEQUENTIAL_BRANCHWISE
128	4	2	6.7982389879262e-05	53	2.234254	2.198338	SEQUENTIAL_BRANCHWISE
256	4	2	0.000134564923769176	53	4.0211775	4.0126905	SEQUENTIAL_BRANCHWISE
512	4	2	0.000265355240685494	53	8.2359939	8.271791	SEQUENTIAL_BRANCHWISE
1024	4	2	0.000538324757826558	53	16.7616774	16.7777125	SEQUENTIAL_BRANCHWISE
