ntips	nstates	rep	true	likelihood	error	mean_time	median_time	method
1024	32	60	-1293.7579475197	-1293.75798681947	3.92997690141783e-05	64.9386659	63.233521	diversitree
1024	32	60	-1293.7579475197	-1293.75853696208	0.000589442372529447	25.8943372	25.453415	tensorphylo
32	2	61	-38.4306446840693	-38.42912616647	0.00151851759930111	2.7940475	2.7818295	castor
32	2	61	-38.4306446840693	-38.4306454452368	7.61167555651809e-07	0.5035169	0.497125	diversitree
32	2	61	-38.4306446840693	-38.4306565419838	1.18579145436115e-05	0.6157708	0.612663	tensorphylo
64	2	61	-94.8934935013369	-94.900010451925	0.00651695058805046	4.0426041	4.029767	castor
64	2	61	-94.8934935013369	-94.8934955757055	2.07436852406317e-06	1.0503093	1.0357625	diversitree
64	2	61	-94.8934935013369	-94.8935337489687	4.02476317873379e-05	1.4061196	1.399986	tensorphylo
128	2	61	-126.177346444139	-126.176883070739	0.000463373399298916	3.5240238	3.5102355	castor
128	2	61	-126.177346444139	-126.177348064981	1.62084191401846e-06	2.0075486	2.0026655	diversitree
128	2	61	-126.177346444139	-126.177393079754	4.66356156607617e-05	1.7910932	1.789035	tensorphylo
256	2	61	-328.241553319019	-328.237576361549	0.00397695747000171	4.1064616	4.0703365	castor
256	2	61	-328.241553319019	-328.241557976028	4.65700958329762e-06	4.0396521	3.96347	diversitree
256	2	61	-328.241553319019	-328.241695762343	0.000142443324534725	4.3700465	4.356127	tensorphylo
512	2	61	-675.1615073853	-675.153077254644	0.0084301306561656	4.2960538	4.3029705	castor
512	2	61	-675.1615073853	-675.161517804648	1.04193474044223e-05	8.7903631	8.2425375	diversitree
512	2	61	-675.1615073853	-675.161843079611	0.000335694310251711	8.7451524	8.741692	tensorphylo
1024	2	61	-1312.6353357311	-1312.62427200543	0.0110637256743757	5.4968372	5.5030815	castor
1024	2	61	-1312.6353357311	-1312.63535263602	1.69049212672689e-05	17.5022522	17.2146495	diversitree
1024	2	61	-1312.6353357311	-1312.63590648173	0.000570750623182903	17.4032413	17.3514665	tensorphylo
32	4	61	-33.4997068125675	-33.498554381283	0.00115243128442444	4.4846948	4.4570075	castor
32	4	61	-33.4997068125675	-33.4997076533838	8.40816326785898e-07	0.647718	0.6622115	diversitree
32	4	61	-33.4997068125675	-33.4997166841604	9.87159297238804e-06	0.6611332	0.64206	tensorphylo
64	4	61	-72.9659059375171	-72.9649295342445	0.000976403272602511	5.3740709	5.366982	castor
64	4	61	-72.9659059375171	-72.9659080329287	2.09541154561066e-06	1.2296966	1.230082	diversitree
64	4	61	-72.9659059375171	-72.9659435531167	3.76155995809313e-05	1.1182012	1.113683	tensorphylo
128	4	61	-171.76330637074	-171.757633633995	0.00567273674525381	5.2709764	5.2333015	castor
128	4	61	-171.76330637074	-171.763310405361	4.03462050257986e-06	2.3126952	2.3003665	diversitree
128	4	61	-171.76330637074	-171.763384682301	7.83115612819074e-05	2.113099	2.1044685	tensorphylo
256	4	61	-318.955566918743	-318.951953580486	0.00361333825674137	6.6616308	6.673816	castor
256	4	61	-318.955566918743	-318.955575012167	8.09342424190618e-06	4.7319453	4.7563485	diversitree
256	4	61	-318.955566918743	-318.95573414706	0.000167228317422996	3.939608	3.93067	tensorphylo
512	4	61	-688.483329834785	-688.470183608592	0.01314622619293	7.4110083	7.2293045	castor
512	4	61	-688.483329834785	-688.48334706374	1.72289558122429e-05	10.1113421	9.86747	diversitree
512	4	61	-688.483329834785	-688.483631629407	0.000301794622259877	8.6048012	8.5124405	tensorphylo
1024	4	61	-1293.55039074146	-1293.52764159284	0.0227491486223244	7.4016193	7.3809225	castor
1024	4	61	-1293.55039074146	-1293.55042067029	2.99288290079858e-05	19.416329	19.2334895	diversitree
1024	4	61	-1293.55039074146	-1293.55091727624	0.000526534778828136	16.2234786	16.0942425	tensorphylo
32	8	61	-41.3973493210653	-41.3981796390273	0.000830317961998617	15.391523	15.3608345	castor
32	8	61	-41.3973493210653	-41.397350681834	1.36076867107704e-06	0.8586835	0.8770515	diversitree
32	8	61	-41.3973493210653	-41.397369990485	2.0669419761532e-05	0.9180023	0.923033	tensorphylo
64	8	61	-71.4685076193772	-71.4674268824613	0.0010807369159096	11.0005911	10.953437	castor
64	8	61	-71.4685076193772	-71.4685093450793	1.72570214829193e-06	1.5419116	1.5178815	diversitree
64	8	61	-71.4685076193772	-71.4685338734813	2.62541041422537e-05	1.3083469	1.298634	tensorphylo
128	8	61	-179.326207740157	-179.325085910049	0.00112183010790545	19.8242175	19.7997405	castor
128	8	61	-179.326207740157	-179.326214237233	6.4970760149663e-06	3.2604471	3.2611605	diversitree
128	8	61	-179.326207740157	-179.326282049418	7.43092604977846e-05	2.8510416	2.843965	tensorphylo
256	8	61	-361.148457230086	-361.141853406707	0.00660382337883902	19.8000931	19.8209375	castor
256	8	61	-361.148457230086	-361.148467722462	1.04923759636222e-05	6.3563366	6.2737175	diversitree
256	8	61	-361.148457230086	-361.148613433708	0.000156203622054818	5.6908328	5.8135335	tensorphylo
512	8	61	-661.767074046516	-661.761730250602	0.00534379591351808	19.9541014	19.896521	castor
512	8	61	-661.767074046516	-661.767091425247	1.73787309449835e-05	13.0600744	12.7708235	diversitree
512	8	61	-661.767074046516	-661.767354838639	0.000280792122794082	10.0785544	10.0419455	tensorphylo
1024	8	61	-1306.42512078684	-1306.41443012993	0.0106906569048988	21.2818495	21.2984955	castor
1024	8	61	-1306.42512078684	-1306.42515757142	3.67845789241983e-05	25.7108417	25.230252	diversitree
1024	8	61	-1306.42512078684	-1306.42564728887	0.00052650202701443	19.6668718	19.677417	tensorphylo
32	16	61	-42.6940555894533	-42.6920253481634	0.00203024128989426	59.8848624	59.24418	castor
32	16	61	-42.6940555894533	-42.6940565261861	9.36732831746667e-07	1.2115746	1.2002545	diversitree
32	16	61	-42.6940555894533	-42.694092415704	3.6826250699562e-05	0.9839057	0.95571	tensorphylo
64	16	61	-68.4929786917333	-68.4906541007282	0.00232459100512017	62.2486067	62.0032135	castor
64	16	61	-68.4929786917333	-68.4929802729905	1.58125720872704e-06	2.4855184	2.487347	diversitree
64	16	61	-68.4929786917333	-68.493018358031	3.96662976811513e-05	1.5318215	1.5033265	tensorphylo
128	16	61	-172.857985352926	-172.84990534503	0.00808000789581342	89.3794629	89.5625935	castor
128	16	61	-172.857985352926	-172.857990510497	5.15757076868795e-06	5.1849379	5.19921	diversitree
128	16	61	-172.857985352926	-172.858049887011	6.45340843448139e-05	3.1993161	3.1763725	tensorphylo
256	16	61	-320.419691123623	-320.416305128398	0.00338599522558525	118.1532916	117.99226	castor
256	16	61	-320.419691123623	-320.419701717862	1.05942386880997e-05	9.7861178	9.7606035	diversitree
256	16	61	-320.419691123623	-320.419833814199	0.000142690575273718	5.8259237	5.835284	tensorphylo
512	16	61	-633.280257355985	-633.25178806949	0.0284692864947829	91.4460925	91.9065225	castor
512	16	61	-633.280257355985	-633.280272612685	1.52567007489779e-05	20.8302345	20.2604165	diversitree
512	16	61	-633.280257355985	-633.280518435628	0.000261079643223638	10.9655771	10.8973695	tensorphylo
1024	16	61	-1337.99204340742	-1337.96447967938	0.0275637280453793	149.6792986	150.492509	castor
1024	16	61	-1337.99204340742	-1337.99208375887	4.03514429763163e-05	41.7774994	40.80279	diversitree
1024	16	61	-1337.99204340742	-1337.9926202788	0.000576871378598298	23.1095844	23.0783875	tensorphylo
32	32	61	-20.4500386538198	-20.4499667784198	7.18753999855437e-05	162.1244509	162.413054	castor
32	32	61	-20.4500386538198	-20.4500389775842	3.23764378862279e-07	1.6961331	1.68756	diversitree
32	32	61	-20.4500386538198	-20.4500424063707	3.75255094198224e-06	0.6308301	0.630375	tensorphylo
64	32	61	-72.7076044474265	-72.7049595417001	0.00264490572642728	459.7430327	457.511005	castor
64	32	61	-72.7076044474265	-72.707605808527	1.36110048742921e-06	3.7198111	3.7428695	diversitree
64	32	61	-72.7076044474265	-72.7076301234702	2.56760436485592e-05	1.9411286	1.9142285	tensorphylo
128	32	61	-162.282292376795	-162.287198591159	0.0049062143640981	1140.6225543	1141.590347	castor
128	32	61	-162.282292376795	-162.282303102448	1.07256531407529e-05	8.145757	8.0926825	diversitree
128	32	61	-162.282292376795	-162.282361872904	6.94961087219781e-05	3.536619	3.542892	tensorphylo
256	32	61	-311.179309372257	-311.174474005903	0.00483536635454129	911.0020051	913.850394	castor
256	32	61	-311.179309372257	-311.179318843841	9.47158332564868e-06	15.5537805	15.6210615	diversitree
256	32	61	-311.179309372257	-311.179435633492	0.000126261234413505	6.7548566	6.724369	tensorphylo
512	32	61	-665.614867996524	-665.602887487857	0.0119805086667384	926.887574	928.2441205	castor
512	32	61	-665.614867996524	-665.614888149581	2.015305688019e-05	32.4355387	31.7324625	diversitree
512	32	61	-665.614867996524	-665.615148450457	0.000280453933100944	13.3607561	13.450337	tensorphylo
1024	32	61	-1349.2029186612	-1349.17828712539	0.0246315358158427	1156.1364992	1158.37751	castor
1024	32	61	-1349.2029186612	-1349.20295836596	3.97047531350836e-05	64.2796237	63.06251	diversitree
1024	32	61	-1349.2029186612	-1349.20350894501	0.000590283806332081	27.038844	27.083657	tensorphylo
32	2	62	-46.2281142286524	-46.2263523708788	0.00176185777360871	3.0267758	3.0105685	castor
32	2	62	-46.2281142286524	-46.2281149996493	7.70996834376092e-07	0.5234183	0.5144885	diversitree
32	2	62	-46.2281142286524	-46.2281324061247	1.81774722989303e-05	0.7424772	0.735007	tensorphylo
64	2	62	-94.7302455045434	-94.726332340597	0.00391316394639318	3.583031	3.562695	castor
64	2	62	-94.7302455045434	-94.7302470698298	1.5652863254445e-06	1.0439666	1.033487	diversitree
64	2	62	-94.7302455045434	-94.7302887560941	4.3251550650325e-05	1.266736	1.260873	tensorphylo
128	2	62	-150.410160055434	-150.401764247655	0.00839580777878268	2.9907245	2.9889	castor
128	2	62	-150.410160055434	-150.410162137777	2.08234337151225e-06	2.0244119	2.0343995	diversitree
128	2	62	-150.410160055434	-150.410221176697	6.1121262888264e-05	2.010148	2.007524	tensorphylo
256	2	62	-359.818430026375	-359.823836813159	0.0054067867838512	3.9721702	3.952277	castor
256	2	62	-359.818430026375	-359.818435122691	5.09631564682422e-06	4.0183075	3.990653	diversitree
256	2	62	-359.818430026375	-359.818579883232	0.000149856857490249	4.713237	4.70352	tensorphylo
512	2	62	-673.465780996957	-673.440417277693	0.0253637192645328	4.4961789	4.496839	castor
512	2	62	-673.465780996957	-673.465789728761	8.73180351845804e-06	8.5111777	8.3545495	diversitree
512	2	62	-673.465780996957	-673.466086086036	0.00030508907912008	8.7998259	8.8019825	tensorphylo
1024	2	62	-1383.82629751016	-1383.83424490192	0.00794739176126313	5.1437288	5.151814	castor
1024	2	62	-1383.82629751016	-1383.82631882355	2.13133851048042e-05	16.6754503	16.0598025	diversitree
1024	2	62	-1383.82629751016	-1383.82686343344	0.000565923272915825	16.6817151	16.6821415	tensorphylo
32	4	62	-48.5615083827496	-48.5621449497322	0.000636566982620934	5.207246	5.1897185	castor
32	4	62	-48.5615083827496	-48.5615097055742	1.32282468712219e-06	0.5836555	0.5766035	diversitree
32	4	62	-48.5615083827496	-48.5615305297435	2.21469938921359e-05	0.7648509	0.752678	tensorphylo
64	4	62	-72.1560215035889	-72.1539991431765	0.00202236041243964	4.3054223	4.298686	castor
64	4	62	-72.1560215035889	-72.1560231145091	1.61092020789511e-06	1.1657161	1.155954	diversitree
64	4	62	-72.1560215035889	-72.156047612469	2.61088801067899e-05	1.0781975	1.0771315	tensorphylo
128	4	62	-147.979152888595	-147.971622181692	0.00753070690248592	4.2483011	4.2359765	castor
128	4	62	-147.979152888595	-147.979156098436	3.2098407700687e-06	2.2446516	2.2398505	diversitree
128	4	62	-147.979152888595	-147.979234735185	8.18465905467747e-05	1.8556682	1.8500225	tensorphylo
256	4	62	-302.21827583235	-302.214593306128	0.00368252622172349	6.5538869	6.550078	castor
256	4	62	-302.21827583235	-302.218284053016	8.22066647288011e-06	4.6756031	4.6383095	diversitree
256	4	62	-302.21827583235	-302.218400625219	0.00012479286880307	3.7658336	3.771303	tensorphylo
512	4	62	-618.43183077057	-618.43047715003	0.00135362053936205	7.8828609	7.86544	castor
512	4	62	-618.43183077057	-618.431844696547	1.39259767593103e-05	9.8843579	9.517125	diversitree
512	4	62	-618.43183077057	-618.432099008581	0.000268238011244648	7.5942988	7.581433	tensorphylo
1024	4	62	-1334.79303314555	-1334.77968306669	0.0133500788629135	8.6912374	8.6517585	castor
1024	4	62	-1334.79303314555	-1334.79306237511	2.9229554684207e-05	19.6929068	19.292632	diversitree
1024	4	62	-1334.79303314555	-1334.79363291756	0.000599772008854416	16.5633932	16.4719755	tensorphylo
32	8	62	-32.3896678659174	-32.3888828872669	0.000784978650500534	10.5442857	10.5146755	castor
32	8	62	-32.3896678659174	-32.3896686705476	8.04630232664749e-07	0.7501032	0.741157	diversitree
32	8	62	-32.3896678659174	-32.3896826823179	1.48164004940554e-05	0.6421256	0.6359715	tensorphylo
64	8	62	-83.8255156773102	-83.8283209257618	0.00280524845165075	19.6889831	19.582912	castor
64	8	62	-83.8255156773102	-83.8255196790054	4.00169518854909e-06	1.6338295	1.639508	diversitree
64	8	62	-83.8255156773102	-83.8255525754193	3.68981091440901e-05	1.5302102	1.516508	tensorphylo
128	8	62	-131.466107369678	-131.464210740008	0.00189662966991477	14.8916551	14.8910975	castor
128	8	62	-131.466107369678	-131.466110244948	2.87526992792664e-06	2.9487446	2.952041	diversitree
128	8	62	-131.466107369678	-131.466163544543	5.6174864738523e-05	2.1709787	2.1585475	tensorphylo
256	8	62	-299.872739638532	-299.869225343269	0.003514295263642	15.829034	15.8618135	castor
256	8	62	-299.872739638532	-299.872747166533	7.52800121972541e-06	6.1727181	6.097151	diversitree
256	8	62	-299.872739638532	-299.872874901563	0.000135263030813348	4.6371738	4.6340455	tensorphylo
512	8	62	-618.355933786444	-618.345072585281	0.0108612011628111	15.4645317	15.409727	castor
512	8	62	-618.355933786444	-618.35594774215	1.3955706208435e-05	12.5170458	12.2222845	diversitree
512	8	62	-618.355933786444	-618.356207768445	0.000273982001090189	9.0987036	9.115202	tensorphylo
1024	8	62	-1362.50649880553	-1362.50767061601	0.00117181047744452	24.9713206	25.0069865	castor
1024	8	62	-1362.50649880553	-1362.50654247393	4.36684015312494e-05	25.3677619	24.9729155	diversitree
1024	8	62	-1362.50649880553	-1362.50710510177	0.000606296238174764	19.3385807	19.3831805	tensorphylo
32	16	62	-41.7938193809685	-41.7941120252597	0.000292644291164379	88.1154042	88.7177065	castor
32	16	62	-41.7938193809685	-41.7938210611474	1.68017888313443e-06	1.3426188	1.319503	diversitree
32	16	62	-41.7938193809685	-41.7938438115593	2.44305907770581e-05	0.9363662	0.936481	tensorphylo
64	16	62	-83.3709147343949	-83.3673831036684	0.0035316307264992	61.2480878	61.3423755	castor
64	16	62	-83.3709147343949	-83.3709165914153	1.85702042188041e-06	2.4834971	2.484149	diversitree
64	16	62	-83.3709147343949	-83.3709551481336	4.04137387590708e-05	1.5838464	1.580878	tensorphylo
128	16	62	-156.968798628525	-156.965997711588	0.00280091693679196	87.775711	87.127214	castor
128	16	62	-156.968798628525	-156.968802647592	4.01906640945526e-06	4.8960724	4.881747	diversitree
128	16	62	-156.968798628525	-156.968863850884	6.5222358500705e-05	2.8326859	2.799849	tensorphylo
256	16	62	-339.020204308452	-339.017037876755	0.00316643169725239	116.9631518	117.574183	castor
256	16	62	-339.020204308452	-339.020214274125	9.96567314359709e-06	10.1099686	10.105352	diversitree
256	16	62	-339.020204308452	-339.020344337888	0.000140029436181521	5.9239383	5.90564	tensorphylo
512	16	62	-640.264473903959	-640.247046322886	0.0174275810724112	92.5087182	92.39678	castor
512	16	62	-640.264473903959	-640.264489559187	1.56552280259348e-05	21.0825608	20.6349515	diversitree
512	16	62	-640.264473903959	-640.264728312399	0.000254408440355292	11.3397062	11.273483	tensorphylo
1024	16	62	-1332.03151869905	-1332.01087297927	0.0206457197812142	122.8761718	122.8004325	castor
1024	16	62	-1332.03151869905	-1332.03155934041	4.06413544169482e-05	41.770595	40.771712	diversitree
1024	16	62	-1332.03151869905	-1332.03206997095	0.000551271894664751	23.2811161	23.2650195	tensorphylo
32	32	62	-31.7833520452989	-31.7820641750684	0.00128787023046684	461.585913	464.7604405	castor
32	32	62	-31.7833520452989	-31.783352781632	7.36333131357014e-07	1.8827282	1.879399	diversitree
32	32	62	-31.7833520452989	-31.7833634516192	1.14063203113801e-05	0.9128404	0.8852925	tensorphylo
64	32	62	-86.6912886809614	-86.6877631120279	0.003525568933469	462.8865027	464.6051735	castor
64	32	62	-86.6912886809614	-86.6912907665667	2.08560537373614e-06	3.985856	3.958919	diversitree
64	32	62	-86.6912886809614	-86.6913311239582	4.24429968148843e-05	1.8691941	1.8636755	tensorphylo
128	32	62	-164.0884722202	-164.088393851128	7.83690714456498e-05	691.6740344	692.2437335	castor
128	32	62	-164.0884722202	-164.088476648943	4.42874363670853e-06	8.0070294	8.008284	diversitree
128	32	62	-164.0884722202	-164.088548410448	7.61902488477517e-05	3.468436	3.4391005	tensorphylo
256	32	62	-292.731183426568	-292.726073638006	0.00510978856220845	694.8511654	696.6129395	castor
256	32	62	-292.731183426568	-292.731190436917	7.01034895200792e-06	15.2596957	15.424323	diversitree
256	32	62	-292.731183426568	-292.731299844546	0.000116417978006211	6.0161637	6.0119325	tensorphylo
512	32	62	-633.652883885537	-633.639511899056	0.0133719864803652	926.0174228	926.898029	castor
512	32	62	-633.652883885537	-633.652900722854	1.68373177302783e-05	31.9717098	30.981445	diversitree
512	32	62	-633.652883885537	-633.653135282749	0.000251397212082338	12.7068922	12.6761135	tensorphylo
1024	32	62	-1353.36607958082	-1353.35031791049	0.0157616703270378	1158.4819534	1164.415457	castor
1024	32	62	-1353.36607958082	-1353.36612590559	4.63247697553015e-05	65.8580171	63.5459205	diversitree
1024	32	62	-1353.36607958082	-1353.3666455835	0.000566002687037326	27.3387672	27.0213985	tensorphylo
32	2	63	-47.0964075460854	-47.0908263963091	0.00558114977631874	2.8833496	2.872624	castor
32	2	63	-47.0964075460854	-47.0964084193729	8.73287554270519e-07	0.5236766	0.515247	diversitree
32	2	63	-47.0964075460854	-47.0964360449783	2.84988928811458e-05	0.7467699	0.743617	tensorphylo
64	2	63	-75.2681822035183	-75.2705300810893	0.00234787757101174	3.4418639	3.3511145	castor
64	2	63	-75.2681822035183	-75.2681832717196	1.06820132828034e-06	1.0949337	1.082933	diversitree
64	2	63	-75.2681822035183	-75.26821195858	2.97550617460729e-05	1.2722423	1.2585565	tensorphylo
128	2	63	-157.337121253615	-157.339305709174	0.00218445555944413	3.2978801	3.287011	castor
128	2	63	-157.337121253615	-157.337123340003	2.08638792287275e-06	1.9889469	1.9757285	diversitree
128	2	63	-157.337121253615	-157.337176349201	5.50955862479441e-05	2.1525287	2.1392365	tensorphylo
256	2	63	-336.470517404419	-336.470941364711	0.000423960291584535	4.2103064	4.20783	castor
256	2	63	-336.470517404419	-336.470521572053	4.16763441535295e-06	4.2585101	4.234234	diversitree
256	2	63	-336.470517404419	-336.470655876721	0.000138472301784986	4.2992108	4.280031	tensorphylo
512	2	63	-618.563590010569	-618.535845252407	0.027744758162271	3.637233	3.627639	castor
512	2	63	-618.563590010569	-618.563597843144	7.83257462444453e-06	8.4882587	8.1288445	diversitree
512	2	63	-618.563590010569	-618.563857206314	0.000267195744754645	7.9991861	7.9782105	tensorphylo
1024	2	63	-1342.699606494	-1342.6683703913	0.0312361027033603	5.0924706	5.0813145	castor
1024	2	63	-1342.699606494	-1342.69962340759	1.69135912528873e-05	16.8839722	16.506723	diversitree
1024	2	63	-1342.699606494	-1342.7001489504	0.000542456402627067	17.2672156	17.1126825	tensorphylo
32	4	63	-38.2823871648186	-38.2795444935593	0.00284267125922355	4.2612038	4.236243	castor
32	4	63	-38.2823871648186	-38.282388417457	1.25263846939561e-06	0.6014987	0.5952585	diversitree
32	4	63	-38.2823871648186	-38.2824099782357	2.28134171607053e-05	0.6265784	0.6211295	tensorphylo
64	4	63	-68.2963384478905	-68.2927297543267	0.00360869356384796	4.5303442	4.5184665	castor
64	4	63	-68.2963384478905	-68.2963400624995	1.61460897629695e-06	1.1828746	1.167803	diversitree
64	4	63	-68.2963384478905	-68.2963693533804	3.09054898082195e-05	1.0605757	1.044106	tensorphylo
128	4	63	-160.351258887217	-160.35075708482	0.000501802397195661	5.6048066	5.537624	castor
128	4	63	-160.351258887217	-160.351262384522	3.49730467519294e-06	2.3489966	2.337287	diversitree
128	4	63	-160.351258887217	-160.351328135023	6.92478057544577e-05	2.0473596	2.0382535	tensorphylo
256	4	63	-329.295882386062	-329.287060774816	0.00882161124644654	5.4020124	5.3808605	castor
256	4	63	-329.295882386062	-329.295888644417	6.25835417622511e-06	4.6205852	4.565473	diversitree
256	4	63	-329.295882386062	-329.296007917206	0.00012553114407865	3.8883006	3.8701745	tensorphylo
512	4	63	-653.688539414803	-653.688874507788	0.00033509298464196	7.9805762	7.9549635	castor
512	4	63	-653.688539414803	-653.688555560061	1.61452579732213e-05	9.8569084	9.494452	diversitree
512	4	63	-653.688539414803	-653.688806738759	0.00026732395633644	8.0027285	8.0220395	tensorphylo
1024	4	63	-1243.09417188842	-1243.0732704544	0.0209014340205158	7.6305551	7.5491455	castor
1024	4	63	-1243.09417188842	-1243.09420024224	2.83538156509167e-05	19.855808	19.126582	diversitree
1024	4	63	-1243.09417188842	-1243.09471234549	0.000540457066790623	15.6428284	15.5409885	tensorphylo
32	8	63	-38.4531161498474	-38.4520336217577	0.00108252808963272	11.2401336	11.2749795	castor
32	8	63	-38.4531161498474	-38.4531171100137	9.60166332220069e-07	0.7879913	0.779246	diversitree
32	8	63	-38.4531161498474	-38.4531411007552	2.4950907850041e-05	0.8351946	0.835744	tensorphylo
64	8	63	-88.9704124209655	-88.9737778931753	0.0033654722098504	18.7873808	18.7550195	castor
64	8	63	-88.9704124209655	-88.970415876886	3.45592050621235e-06	1.5256387	1.513802	diversitree
64	8	63	-88.9704124209655	-88.9704495432579	3.71222924684389e-05	1.5083244	1.533154	tensorphylo
128	8	63	-163.005091169352	-163.001542635949	0.00354853340374461	14.807191	14.8368545	castor
128	8	63	-163.005091169352	-163.00509495235	3.78299750991573e-06	3.0155049	2.9864195	diversitree
128	8	63	-163.005091169352	-163.005187123956	9.59546030969705e-05	2.4320626	2.430685	tensorphylo
256	8	63	-340.636634897027	-340.629806178099	0.00682871892860248	16.0280972	15.9137195	castor
256	8	63	-340.636634897027	-340.636643379841	8.48281359822067e-06	6.3934867	6.4215635	diversitree
256	8	63	-340.636634897027	-340.636791900162	0.000157003135143441	5.4669031	5.4750785	tensorphylo
512	8	63	-663.961387808756	-663.959143777689	0.00224403106722093	23.7018376	23.507145	castor
512	8	63	-663.961387808756	-663.961407843772	2.003501560921e-05	12.7654771	12.4729175	diversitree
512	8	63	-663.961387808756	-663.961671970664	0.000284161907984526	9.6592433	9.663659	tensorphylo
1024	8	63	-1369.79461372141	-1369.7765206201	0.0180931013123882	25.1201629	24.9241665	castor
1024	8	63	-1369.79461372141	-1369.79464998811	3.62667040008091e-05	25.5536272	25.3182995	diversitree
1024	8	63	-1369.79461372141	-1369.79519423533	0.000580513921931924	20.8356506	20.719596	tensorphylo
32	16	63	-36.3409826170021	-36.338976949742	0.00200566726012141	60.355526	60.3831805	castor
32	16	63	-36.3409826170021	-36.3409835178908	9.00888736055094e-07	1.2901183	1.2975475	diversitree
32	16	63	-36.3409826170021	-36.3409993161091	1.66991070216227e-05	0.9277603	0.925124	tensorphylo
64	16	63	-89.3692436735694	-89.3726024743096	0.00335880074024431	115.5491192	115.988631	castor
64	16	63	-89.3692436735694	-89.3692473017725	3.62820318855483e-06	2.6443237	2.6193055	diversitree
64	16	63	-89.3692436735694	-89.3692893107558	4.5637186403269e-05	1.7948857	1.7912695	tensorphylo
128	16	63	-140.478502664652	-140.480458828259	0.00195616360616668	88.7576323	89.2168405	castor
128	16	63	-140.478502664652	-140.47850604111	3.37645786885332e-06	4.8529117	4.896015	diversitree
128	16	63	-140.478502664652	-140.478559919518	5.72548653110516e-05	2.6085512	2.607723	tensorphylo
256	16	63	-358.412762984179	-358.421447788127	0.00868480394797189	117.4296416	117.342738	castor
256	16	63	-358.412762984179	-358.412773644213	1.06600333538154e-05	10.3486624	10.342906	diversitree
256	16	63	-358.412762984179	-358.412923738722	0.000160754542832819	6.280052	6.384848	tensorphylo
512	16	63	-665.856552595293	-665.8445123085	0.0120402867935354	120.0007721	119.5654095	castor
512	16	63	-665.856552595293	-665.856571876049	1.92807560779329e-05	20.9958171	20.402666	diversitree
512	16	63	-665.856552595293	-665.856825385814	0.00027279052051199	11.7241509	11.6479565	tensorphylo
1024	16	63	-1377.48985030056	-1377.46885025848	0.0210000420797769	148.268423	147.5161755	castor
1024	16	63	-1377.48985030056	-1377.48989291913	4.26185770265874e-05	41.2800956	40.418825	diversitree
1024	16	63	-1377.48985030056	-1377.49043836452	0.000588063967370545	23.6081075	23.6642365	tensorphylo
32	32	63	-36.1199272992858	-36.1189636444758	0.000963654809943648	463.8858367	465.731669	castor
32	32	63	-36.1199272992858	-36.1199281111014	8.11815567658414e-07	1.9474303	1.981489	diversitree
32	32	63	-36.1199272992858	-36.119939097091	1.17978052287526e-05	1.0159308	1.003844	tensorphylo
64	32	63	-82.1997170436462	-82.1998467775881	0.000129733941960808	684.6360564	689.710774	castor
64	32	63	-82.1997170436462	-82.1997195481406	2.50449441807632e-06	3.9812845	3.9853845	diversitree
64	32	63	-82.1997170436462	-82.199748847211	3.18035648092518e-05	1.8789193	1.8932365	tensorphylo
128	32	63	-144.984400536379	-144.980272281196	0.00412825518372983	686.6049338	688.0962555	castor
128	32	63	-144.984400536379	-144.98440422436	3.6879807510104e-06	7.6315473	7.720997	diversitree
128	32	63	-144.984400536379	-144.984467199604	6.66632244019638e-05	3.1287264	3.1132325	tensorphylo
256	32	63	-297.699395690435	-297.690411025694	0.00898466474092174	696.0617601	697.768832	castor
256	32	63	-297.699395690435	-297.699402158129	6.46769450440843e-06	15.3389405	15.339576	diversitree
256	32	63	-297.699395690435	-297.699509649112	0.00011395867744568	6.0543757	6.0038145	tensorphylo
512	32	63	-613.93193456333	-613.933279072726	0.00134450939606268	1149.6607214	1153.366654	castor
512	32	63	-613.93193456333	-613.931958829881	2.42665513496831e-05	31.655116	31.0890905	diversitree
512	32	63	-613.93193456333	-613.932200991625	0.000266428295049081	11.9974241	11.89574	tensorphylo
1024	32	63	-1298.99955313841	-1298.96664887798	0.032904260435771	937.8729336	937.483983	castor
1024	32	63	-1298.99955313841	-1298.99958603669	3.28982810060552e-05	63.9762606	62.8175145	diversitree
1024	32	63	-1298.99955313841	-1299.00008837109	0.000535232674792496	26.1279224	25.86526	tensorphylo
32	2	64	-29.0950340575651	-29.0949723147155	6.17428496099137e-05	2.1997812	2.184439	castor
32	2	64	-29.0950340575651	-29.0950343305536	2.72988472715952e-07	0.4913399	0.4841485	diversitree
32	2	64	-29.0950340575651	-29.0950427039988	8.64643367037843e-06	0.4988962	0.500651	tensorphylo
64	2	64	-88.9089391376523	-88.9058874429919	0.00305169466047062	3.4684729	3.458145	castor
64	2	64	-88.9089391376523	-88.9089406196507	1.48199836758067e-06	1.0469309	1.038735	diversitree
64	2	64	-88.9089391376523	-88.9089766990761	3.75614237242416e-05	1.2666253	1.2447395	tensorphylo
128	2	64	-156.493186179825	-156.492550136543	0.000636043281474485	3.903118	3.8748895	castor
128	2	64	-156.493186179825	-156.493188469418	2.28959319770183e-06	2.0414966	2.0175075	diversitree
128	2	64	-156.493186179825	-156.493256188919	7.00090947134413e-05	2.0246046	2.025482	tensorphylo
256	2	64	-323.271911748792	-323.267472169704	0.00443957908822767	3.6433379	3.6340555	castor
