ntips	nstates	rep	likelihood	mean_time	median_time	method
128	16	20	-133.693297277217	29.7833389	28.932347	diversitree
256	16	20	-689.769246236428	29.4613987	29.5384705	tensorphylo
256	16	20	-343.617196551035	61.7485133	59.817073	diversitree
512	16	20	-1546.74263805016	58.2571296	58.428649	tensorphylo
512	16	20	-654.028640539177	121.9232703	123.478634	diversitree
1024	16	20	-3303.06880417722	123.2432981	123.0616845	tensorphylo
1024	16	20	-1360.56300676955	244.5446148	245.199762	diversitree
32	31	20	-75.5652798877879	8.0118346	7.8317175	tensorphylo
32	31	20	-35.6578403566982	43.8243383	42.664395	diversitree
64	31	20	-342.660896922993	17.8982958	17.799822	tensorphylo
64	31	20	-81.0543656043224	85.2342194	85.685285	diversitree
128	31	20	-479.284394798971	33.8680541	33.6537635	tensorphylo
128	31	20	-158.884204080188	171.0867434	170.8391485	diversitree
256	31	20	-822.822658468983	75.8875191	75.822694	tensorphylo
256	31	20	-355.9279032665	353.1714908	352.8013715	diversitree
512	31	20	-1721.77378209056	139.6936215	140.4564265	tensorphylo
512	31	20	-644.858490076312	692.1592776	693.012832	diversitree
1024	31	20	-3194.85788316254	274.5438597	272.326756	tensorphylo
1024	31	20	-1313.49059326394	1399.0537256	1398.9094425	diversitree
32	64	20	-156.5893175772	24.6816392	24.656088	tensorphylo
32	64	20	NA	NA	NA	diversitree
64	64	20	-225.234580530294	40.6199669	41.2203135	tensorphylo
64	64	20	NA	NA	NA	diversitree
128	64	20	-459.629756911298	98.5582313	98.9109215	tensorphylo
128	64	20	NA	NA	NA	diversitree
256	64	20	-707.766255730911	163.2664772	163.2468915	tensorphylo
256	64	20	NA	NA	NA	diversitree
512	64	20	-2270.78528267377	331.137156	332.339358	tensorphylo
512	64	20	NA	NA	NA	diversitree
1024	64	20	-3470.46767582295	719.7242869	717.4586105	tensorphylo
1024	64	20	NA	NA	NA	diversitree
32	128	20	-99.1599795771435	68.9662189	68.919442	tensorphylo
32	128	20	NA	NA	NA	diversitree
64	128	20	-241.228460981562	151.1230398	151.1697265	tensorphylo
64	128	20	NA	NA	NA	diversitree
128	128	20	-372.77622579393	235.8084496	237.179465	tensorphylo
128	128	20	NA	NA	NA	diversitree
256	128	20	-751.681632331708	480.6296832	482.524777	tensorphylo
256	128	20	NA	NA	NA	diversitree
512	128	20	-1593.40101728618	1053.9329251	1057.955472	tensorphylo
512	128	20	NA	NA	NA	diversitree
1024	128	20	-3685.58381191435	2065.5230674	2067.144847	tensorphylo
1024	128	20	NA	NA	NA	diversitree
32	2	21	-63.6805136431597	1.2230792	1.2119395	tensorphylo
32	2	21	-43.5393763178249	0.5856194	0.577321	diversitree
64	2	21	-127.069487423482	2.3969174	2.3545685	tensorphylo
64	2	21	-91.6280663325169	1.1813412	1.1665525	diversitree
128	2	21	-233.015398544531	4.2023442	4.2113355	tensorphylo
128	2	21	-166.167875227085	2.3278939	2.316295	diversitree
256	2	21	-530.542626662979	9.2260414	9.2401085	tensorphylo
256	2	21	-349.703068502613	4.7851633	4.7266235	diversitree
512	2	21	-1166.84882083448	17.3972799	17.384246	tensorphylo
512	2	21	-694.18464365721	9.6682879	9.3625755	diversitree
1024	2	21	-1958.50074982501	31.8489066	31.813663	tensorphylo
1024	2	21	-1345.01950509892	19.2605044	18.6373495	diversitree
32	4	21	-84.6455632838835	1.5690126	1.5640065	tensorphylo
32	4	21	-50.5153395015753	0.8183518	0.807782	diversitree
64	4	21	-127.014525982984	2.6734542	2.666886	tensorphylo
64	4	21	-78.1544733085486	1.6272367	1.61663	diversitree
128	4	21	-251.758842759021	6.0227852	6.0639	tensorphylo
128	4	21	-169.207352709673	3.3183227	3.27262	diversitree
256	4	21	-623.172603210698	10.4048529	10.4152915	tensorphylo
256	4	21	-344.549221161787	6.5879415	6.561763	diversitree
512	4	21	-1328.84675480206	21.3252685	21.2290005	tensorphylo
512	4	21	-642.030061713213	13.2223278	12.8201055	diversitree
1024	4	21	-2134.18325505308	40.5906929	40.4707925	tensorphylo
1024	4	21	-1336.08179284616	26.4928388	25.6239545	diversitree
32	8	21	-70.5987956703943	2.3463029	2.3359545	tensorphylo
32	8	21	-41.643163971377	1.7429346	1.725444	diversitree
64	8	21	-210.908953069161	4.830292	4.836565	tensorphylo
64	8	21	-87.529891704471	3.6259293	3.6054375	diversitree
128	8	21	-387.629150783192	7.8395403	7.861463	tensorphylo
128	8	21	-159.634863047098	6.8456552	6.8233635	diversitree
256	8	21	-735.387640085482	19.0406747	18.695672	tensorphylo
256	8	21	-373.541966583558	14.4679365	14.39223	diversitree
512	8	21	-1481.09056498374	35.2058677	35.08329	tensorphylo
512	8	21	-669.296797889059	29.6236029	28.439773	diversitree
1024	8	21	-2763.4865477226	74.2784372	74.26453	tensorphylo
1024	8	21	-1395.00547685053	59.382965	56.1937595	diversitree
32	16	21	-105.939021760092	4.1279825	4.122837	tensorphylo
32	16	21	-39.4990165352165	7.3462201	7.3448835	diversitree
64	16	21	-213.309190503143	7.9248121	7.936944	tensorphylo
64	16	21	-85.081946740845	15.3263002	15.3204905	diversitree
128	16	21	-507.797524827324	16.0297577	16.0022385	tensorphylo
128	16	21	-168.577123967498	31.6084088	30.978001	diversitree
256	16	21	-791.783392432479	34.1074654	34.175468	tensorphylo
256	16	21	-392.193892807392	64.4053215	62.4534755	diversitree
512	16	21	-1410.8481400865	60.8685016	60.6334035	tensorphylo
512	16	21	-684.551045965165	125.0548421	126.3608725	diversitree
1024	16	21	-3197.51519732228	118.495658	118.684299	tensorphylo
1024	16	21	-1301.0593182279	243.0352654	244.0531355	diversitree
32	31	21	-76.7778213430517	6.131837	6.1308325	tensorphylo
32	31	21	-29.2909189177976	42.1799103	40.8442	diversitree
64	31	21	-197.811614275088	17.9651955	17.6620415	tensorphylo
64	31	21	-80.2280230267803	86.6438035	87.056735	diversitree
128	31	21	-399.343001563012	38.1588189	37.628242	tensorphylo
128	31	21	-182.84383297283	186.017287	185.395071	diversitree
256	31	21	-674.237334684537	62.601588	62.6731945	tensorphylo
256	31	21	-320.958673720131	349.4184369	350.5393605	diversitree
512	31	21	-1215.8860209679	140.1553512	139.558588	tensorphylo
512	31	21	-682.72573278122	712.9911193	712.787378	diversitree
1024	31	21	-3576.2355469276	291.6012455	293.0114815	tensorphylo
1024	31	21	-1402.08651570203	1414.434605	1410.3754615	diversitree
32	64	21	-84.3449248498865	23.4107376	23.377913	tensorphylo
32	64	21	NA	NA	NA	diversitree
64	64	21	-188.113116975835	44.9494152	45.238416	tensorphylo
64	64	21	NA	NA	NA	diversitree
128	64	21	-530.494752162987	106.3181291	106.919882	tensorphylo
128	64	21	NA	NA	NA	diversitree
256	64	21	-807.562057607741	151.618451	150.250076	tensorphylo
256	64	21	NA	NA	NA	diversitree
512	64	21	-1925.05073290841	365.6552364	366.9762195	tensorphylo
512	64	21	NA	NA	NA	diversitree
1024	64	21	-3974.53217716199	731.3310343	734.858498	tensorphylo
1024	64	21	NA	NA	NA	diversitree
32	128	21	-78.6447542250273	59.3784304	58.926471	tensorphylo
32	128	21	NA	NA	NA	diversitree
64	128	21	-230.560764554943	130.7185657	130.865112	tensorphylo
64	128	21	NA	NA	NA	diversitree
128	128	21	-283.034810084911	247.4798581	248.8509555	tensorphylo
128	128	21	NA	NA	NA	diversitree
256	128	21	-848.673661070715	500.7826182	501.6085345	tensorphylo
256	128	21	NA	NA	NA	diversitree
512	128	21	-1483.25137424606	990.3996367	992.2973545	tensorphylo
512	128	21	NA	NA	NA	diversitree
1024	128	21	-3601.31761673612	2099.5604105	2102.441993	tensorphylo
1024	128	21	NA	NA	NA	diversitree
32	2	22	-57.3583962974439	1.2278967	1.2219435	tensorphylo
32	2	22	-42.7019619038825	0.6196371	0.61418	diversitree
64	2	22	-111.863634299576	1.9739491	1.9773275	tensorphylo
64	2	22	-70.7424700589506	1.1543386	1.1479385	diversitree
128	2	22	-258.644353883102	4.3586772	4.3611495	tensorphylo
128	2	22	-174.845151722673	2.2945322	2.26689	diversitree
256	2	22	-533.293405604274	8.4243643	8.3788625	tensorphylo
256	2	22	-328.837994271872	4.7239011	4.6991125	diversitree
512	2	22	-1164.44330356249	17.1416982	17.2170275	tensorphylo
512	2	22	-683.003224397666	9.6016629	9.3578605	diversitree
1024	2	22	-1863.05497219251	31.7551765	31.2646115	tensorphylo
1024	2	22	-1287.19265367754	19.4771197	18.784724	diversitree
32	4	22	-92.7551329146874	1.9353886	1.925893	tensorphylo
32	4	22	-52.8267286434159	0.8379211	0.829102	diversitree
64	4	22	-142.497982864469	2.8456132	2.8508735	tensorphylo
64	4	22	-80.7393705571926	1.6090409	1.6099675	diversitree
128	4	22	-337.722107315012	5.7908728	5.7730255	tensorphylo
128	4	22	-167.354197709959	3.2553754	3.2629645	diversitree
256	4	22	-702.32202171	9.7710421	9.747668	tensorphylo
256	4	22	-306.309682628198	6.4341382	6.3765455	diversitree
512	4	22	-1113.4899630781	20.7623262	20.766377	tensorphylo
512	4	22	-648.080157527858	13.1890153	12.8706995	diversitree
1024	4	22	-2265.55214640574	40.894015	40.772532	tensorphylo
1024	4	22	-1328.46941970583	26.670951	25.4986585	diversitree
32	8	22	-79.7712864286492	2.4487086	2.4428005	tensorphylo
32	8	22	-46.7343066771299	1.8991856	1.9043065	diversitree
64	8	22	-165.803598414933	4.8761915	4.8758225	tensorphylo
64	8	22	-95.7857176764956	3.3714751	3.3564855	diversitree
128	8	22	-383.629675910431	9.2736752	9.2665125	tensorphylo
128	8	22	-163.812298331932	6.9148181	6.9111035	diversitree
256	8	22	-948.918401041533	19.2948665	19.309688	tensorphylo
256	8	22	-347.039001766279	14.1924739	14.170871	diversitree
512	8	22	-1383.20063220082	36.4721978	36.4252815	tensorphylo
512	8	22	-670.802441555328	29.4903816	28.0336885	diversitree
1024	8	22	-2926.38511323758	75.2142499	75.766934	tensorphylo
1024	8	22	-1403.5923347355	59.7961425	56.5164705	diversitree
32	16	22	-67.7460596773188	3.3872478	3.395702	tensorphylo
32	16	22	-38.6396362597136	7.266184	7.237443	diversitree
64	16	22	-220.020105724443	8.7338774	8.752967	tensorphylo
64	16	22	-93.9332201022556	15.1992248	15.2090935	diversitree
128	16	22	-393.205104932149	13.6915236	13.676329	tensorphylo
128	16	22	-146.522425749106	28.6169217	27.660035	diversitree
256	16	22	-866.306550680095	30.9256686	30.897108	tensorphylo
256	16	22	-335.754726563827	61.6724665	59.380505	diversitree
512	16	22	-1340.16734322325	60.2342316	60.421577	tensorphylo
512	16	22	-653.516985535052	119.2850515	121.5548935	diversitree
1024	16	22	-3674.56041217733	130.7546908	130.6934245	tensorphylo
1024	16	22	-1368.79807429111	244.7298077	243.9851575	diversitree
32	31	22	-63.3046939876532	8.2666988	8.2331895	tensorphylo
32	31	22	-37.6492326134249	41.2931869	39.770451	diversitree
64	31	22	-246.752744096209	19.7415943	19.7488595	tensorphylo
64	31	22	-89.202491480085	85.630714	86.112136	diversitree
128	31	22	-517.587829904848	39.7840384	39.4139355	tensorphylo
128	31	22	-180.760993954172	180.2132532	179.6253665	diversitree
256	31	22	-931.821774632625	64.1500842	63.6266085	tensorphylo
256	31	22	-321.643020496969	347.8794896	349.034599	diversitree
512	31	22	-1433.06878246154	144.4875178	143.916765	tensorphylo
512	31	22	-691.368465947737	708.6143898	710.3651595	diversitree
1024	31	22	-2869.33088141229	266.7210638	267.48318	tensorphylo
1024	31	22	-1319.13350659694	1424.0882272	1414.6658245	diversitree
32	64	22	-77.6585466608896	19.7593555	20.1702575	tensorphylo
32	64	22	NA	NA	NA	diversitree
64	64	22	-163.512869243593	42.8577223	42.8966805	tensorphylo
64	64	22	NA	NA	NA	diversitree
128	64	22	-289.093359609744	76.0785545	76.337695	tensorphylo
128	64	22	NA	NA	NA	diversitree
256	64	22	-775.691783067428	170.2971695	169.8437915	tensorphylo
256	64	22	NA	NA	NA	diversitree
512	64	22	-1675.73214956139	349.1952288	350.767136	tensorphylo
512	64	22	NA	NA	NA	diversitree
1024	64	22	-2648.25419256363	704.7922017	711.453935	tensorphylo
1024	64	22	NA	NA	NA	diversitree
32	128	22	-106.42252105512	64.7965722	64.863066	tensorphylo
32	128	22	NA	NA	NA	diversitree
64	128	22	-181.287657713283	139.0722255	139.3336825	tensorphylo
64	128	22	NA	NA	NA	diversitree
128	128	22	-567.432788480641	275.103276	275.33878	tensorphylo
128	128	22	NA	NA	NA	diversitree
256	128	22	-882.763736444444	565.5476942	565.5083055	tensorphylo
256	128	22	NA	NA	NA	diversitree
512	128	22	-1771.37818485507	990.0007887	992.7439675	tensorphylo
512	128	22	NA	NA	NA	diversitree
1024	128	22	-3585.24319356143	2157.8497743	2160.679459	tensorphylo
1024	128	22	NA	NA	NA	diversitree
32	2	23	-71.3133319427977	1.3611426	1.3517905	tensorphylo
32	2	23	-46.1355020103792	0.5835038	0.57687	diversitree
64	2	23	-109.410654676776	1.9163441	1.8887265	tensorphylo
64	2	23	-80.0739564899938	1.1528462	1.142342	diversitree
128	2	23	-207.107421437536	3.7007789	3.655806	tensorphylo
128	2	23	-154.430552053231	2.2873531	2.2749875	diversitree
256	2	23	-484.389920638795	8.1909513	8.1679175	tensorphylo
256	2	23	-306.168165656241	4.6740861	4.6082155	diversitree
512	2	23	-1154.08756212802	16.7482745	16.621892	tensorphylo
512	2	23	-662.495683767544	10.065951	9.6947575	diversitree
1024	2	23	-2148.38629859318	33.4457131	33.779039	tensorphylo
1024	2	23	-1272.68572235864	19.5145445	18.8439075	diversitree
32	4	23	-85.9060112918158	1.6324929	1.620894	tensorphylo
32	4	23	-44.8654862688925	0.8049858	0.7941905	diversitree
64	4	23	-136.925456719898	2.9020415	2.9028	tensorphylo
64	4	23	-94.6567510492734	1.5983317	1.589283	diversitree
128	4	23	-254.267077922246	5.3781709	5.367474	tensorphylo
128	4	23	-167.871814484077	3.0999772	3.095746	diversitree
256	4	23	-769.865417628222	11.2093426	11.2150375	tensorphylo
256	4	23	-326.678726896512	6.5719925	6.5300905	diversitree
512	4	23	-1591.16315868766	23.1907029	23.296487	tensorphylo
512	4	23	-643.999872810436	13.2437872	12.8712735	diversitree
1024	4	23	-2126.73358178634	41.9150339	41.692982	tensorphylo
1024	4	23	-1270.03516255903	26.0518305	25.4094425	diversitree
32	8	23	-97.5746191507307	2.556924	2.556514	tensorphylo
32	8	23	-51.8140688958865	1.7821183	1.77202	diversitree
64	8	23	-199.040533024814	5.1939784	5.169895	tensorphylo
64	8	23	-93.0648629548734	3.4907154	3.4797315	diversitree
128	8	23	-348.773403011543	8.1846865	8.077615	tensorphylo
128	8	23	-159.479821650052	7.0756857	7.066473	diversitree
256	8	23	-705.291629308414	17.3092652	17.274858	tensorphylo
256	8	23	-338.090721452489	14.2408703	14.150084	diversitree
512	8	23	-1117.19812123017	32.6669386	33.0142455	tensorphylo
512	8	23	-686.876310428832	29.7120522	28.5800545	diversitree
1024	8	23	-3251.82966282127	69.245597	68.9460305	tensorphylo
1024	8	23	-1353.71060837326	59.901861	56.5639075	diversitree
32	16	23	-89.9212984467177	3.0816461	3.0660825	tensorphylo
32	16	23	-31.6099869551006	7.1075263	7.038593	diversitree
64	16	23	-142.867786267347	8.083888	8.096229	tensorphylo
64	16	23	-82.1227296236782	14.3300084	14.3184505	diversitree
128	16	23	-283.173999937767	13.2405974	13.2553	tensorphylo
128	16	23	-157.294863058229	29.6770505	28.898932	diversitree
256	16	23	-755.330295866816	28.8753734	28.9981315	tensorphylo
256	16	23	-319.533757977708	60.4573741	57.788106	diversitree
512	16	23	-1228.81795366922	59.1458456	59.5525	tensorphylo
512	16	23	-666.271504127334	122.3750411	124.5142735	diversitree
1024	16	23	-4119.91546791243	126.1648843	124.8470295	tensorphylo
1024	16	23	-1337.81966228787	246.6708133	247.88641	diversitree
32	31	23	-128.621278717701	11.1254853	11.1083965	tensorphylo
32	31	23	-46.8026071501204	47.7546065	46.591949	diversitree
64	31	23	-172.968981170135	14.9646515	14.712645	tensorphylo
64	31	23	-77.4727037955113	86.7361683	87.6849165	diversitree
128	31	23	-442.905323828944	42.2708606	41.602495	tensorphylo
128	31	23	-199.283638073338	187.0889778	187.074144	diversitree
256	31	23	-704.484344832156	75.5793631	74.8571645	tensorphylo
256	31	23	-344.998934658001	338.1387383	336.2624635	diversitree
512	31	23	-1466.85013473492	121.2546792	121.3214805	tensorphylo
512	31	23	-637.161736186818	695.0923643	694.452301	diversitree
1024	31	23	-2753.25699696045	258.584909	259.7912315	tensorphylo
1024	31	23	-1364.3752871052	1427.0295836	1426.026699	diversitree
32	64	23	-48.6309181502946	19.7431933	19.9006005	tensorphylo
32	64	23	NA	NA	NA	diversitree
64	64	23	-230.051215164663	49.1894835	49.143502	tensorphylo
64	64	23	NA	NA	NA	diversitree
128	64	23	-419.925044523765	93.2489199	92.6883105	tensorphylo
128	64	23	NA	NA	NA	diversitree
256	64	23	-591.477191851027	167.36241	166.16726	tensorphylo
256	64	23	NA	NA	NA	diversitree
512	64	23	-1722.20196806487	338.3840495	337.7724115	tensorphylo
512	64	23	NA	NA	NA	diversitree
1024	64	23	-2670.74140769787	630.0564546	629.1511295	tensorphylo
1024	64	23	NA	NA	NA	diversitree
32	128	23	-100.246535545854	59.1232054	59.24418	tensorphylo
32	128	23	NA	NA	NA	diversitree
64	128	23	-238.103381169028	140.5353679	140.9474015	tensorphylo
64	128	23	NA	NA	NA	diversitree
128	128	23	-466.648421015183	282.4405212	282.371387	tensorphylo
128	128	23	NA	NA	NA	diversitree
256	128	23	-920.014639764608	499.9101505	501.1814785	tensorphylo
256	128	23	NA	NA	NA	diversitree
512	128	23	-2534.19949184171	1186.1039281	1178.0071825	tensorphylo
512	128	23	NA	NA	NA	diversitree
1024	128	23	-4228.61083558763	2166.9433693	2171.5063495	tensorphylo
1024	128	23	NA	NA	NA	diversitree
32	2	24	-82.4704112695864	1.199496	1.202202	tensorphylo
32	2	24	-39.1775391120006	0.5815563	0.575189	diversitree
64	2	24	-129.785648666984	2.0351621	2.0202135	tensorphylo
64	2	24	-84.1790147403898	1.1533382	1.1468315	diversitree
128	2	24	-255.23963643177	4.4108661	4.379538	tensorphylo
128	2	24	-166.112231654706	2.3107272	2.292187	diversitree
256	2	24	-549.620144625575	8.1404803	8.152727	tensorphylo
256	2	24	-317.713362323071	4.6429466	4.6179735	diversitree
512	2	24	-1158.95073831478	16.4744765	16.475153	tensorphylo
512	2	24	-631.870571141123	9.6656721	9.385474	diversitree
1024	2	24	-1970.84928862316	31.7650862	31.7430815	tensorphylo
1024	2	24	-1324.97885959682	19.1368074	18.5423115	diversitree
32	4	24	-70.9907475182569	1.3614419	1.3532255	tensorphylo
32	4	24	-40.3204223220551	0.8083683	0.7871795	diversitree
64	4	24	-150.046548956055	2.7895826	2.7866265	tensorphylo
64	4	24	-83.6235818579716	1.5614727	1.555745	diversitree
128	4	24	-290.994579903653	5.1374599	5.136644	tensorphylo
128	4	24	-151.322799747204	3.1162788	3.1151595	diversitree
256	4	24	-744.614369445573	10.3590436	10.3658865	tensorphylo
256	4	24	-324.228378660561	6.5048058	6.4746995	diversitree
512	4	24	-1242.36694646946	23.0787483	23.133102	tensorphylo
512	4	24	-645.57770861641	13.3014332	13.0261305	diversitree
1024	4	24	-2806.99994800854	45.0525835	45.0511075	tensorphylo
1024	4	24	-1327.97896559495	26.0020073	25.4961575	diversitree
32	8	24	-65.4603471929004	2.1845743	2.175747	tensorphylo
32	8	24	-38.1476494231853	1.6216279	1.604617	diversitree
64	8	24	-116.140662452661	4.1682896	4.177162	tensorphylo
64	8	24	-70.0952325872061	3.4966276	3.5026505	diversitree
128	8	24	-372.744512933313	8.2427753	8.248421	tensorphylo
128	8	24	-162.242291332775	6.8743634	6.8589105	diversitree
256	8	24	-853.743279936464	17.5504846	17.419424	tensorphylo
256	8	24	-345.347541476689	14.0309421	13.983747	diversitree
512	8	24	-1480.11329931792	36.5375846	36.731859	tensorphylo
512	8	24	-685.000793466045	29.1949766	28.0900635	diversitree
1024	8	24	-2973.81032469011	67.7975303	68.29903	tensorphylo
1024	8	24	-1295.61028556347	58.4603215	55.3903235	diversitree
32	16	24	-142.727186053245	5.009749	4.992447	tensorphylo
32	16	24	-47.9402855556927	7.2943715	7.2982665	diversitree
64	16	24	-180.971042519497	8.8676276	8.8345775	tensorphylo
64	16	24	-100.246077867854	14.8554193	14.801041	diversitree
128	16	24	-265.86475215056	16.1947171	16.289915	tensorphylo
128	16	24	-176.903891083076	29.6389779	29.046696	diversitree
256	16	24	-910.674527889606	29.0764333	29.1110865	tensorphylo
256	16	24	-330.746287870536	62.9471319	60.104565	diversitree
512	16	24	-1474.96387853405	57.9709086	57.8621725	tensorphylo
512	16	24	-686.972842758783	123.5488998	124.1150565	diversitree
